time,Bx,By,Bz,Btotal
1.020,-128.91,51.02,142.01,198.46
1.030,-128.92,50.98,142.07,198.50
1.040,-128.89,50.94,142.03,198.45
1.050,-128.94,50.97,142.01,198.47
1.060,-128.90,51.02,142.09,198.51
1.070,-128.85,51.02,142.15,198.52
1.080,-128.87,51.06,142.16,198.56
1.090,-128.89,51.09,142.13,198.55
1.100,-128.86,51.03,142.10,198.49
1.110,-128.87,51.07,142.07,198.49
1.120,-128.82,51.06,142.08,198.46
1.130,-128.91,51.06,142.09,198.53
1.140,-128.90,51.13,142.13,198.57
1.150,-128.89,51.17,142.18,198.61
1.160,-128.91,51.17,142.13,198.58
1.170,-128.86,51.17,142.22,198.62
1.180,-128.89,51.17,142.19,198.62
1.190,-128.85,51.18,142.27,198.66
1.200,-128.92,51.15,142.21,198.65
1.210,-128.88,51.11,142.18,198.59
1.220,-128.84,51.02,142.19,198.54
1.230,-128.87,51.08,142.11,198.52
1.240,-128.94,51.09,142.15,198.60
1.250,-129.01,51.12,142.09,198.61
1.260,-128.94,51.14,142.09,198.58
1.270,-128.89,51.16,142.09,198.54
1.280,-128.92,51.14,142.02,198.51
1.290,-128.89,51.16,142.01,198.48
1.300,-128.88,51.14,142.06,198.51
1.310,-128.90,51.13,142.09,198.54
1.320,-128.95,51.18,142.10,198.59
1.330,-128.95,51.23,142.07,198.59
1.340,-128.95,51.22,142.14,198.63
1.350,-128.95,51.29,142.21,198.70
1.360,-129.04,51.31,142.10,198.69
1.370,-128.92,51.23,142.10,198.59
1.380,-128.92,51.23,142.12,198.60
1.390,-128.97,51.29,141.94,198.52
1.400,-129.02,51.32,141.89,198.53
1.410,-129.05,51.31,141.74,198.44
1.420,-129.05,51.33,141.83,198.51
1.430,-129.10,51.38,141.87,198.58
1.440,-129.10,51.33,141.91,198.60
1.450,-129.07,51.26,141.92,198.57
1.460,-129.06,51.22,141.83,198.48
1.470,-129.04,51.15,141.85,198.47
1.480,-129.03,51.16,141.83,198.44
1.490,-129.03,51.15,141.89,198.49
1.500,-129.00,51.08,141.91,198.47
1.510,-129.05,51.10,141.93,198.52
1.520,-129.03,51.07,141.93,198.50
1.530,-129.03,51.09,141.91,198.49
1.540,-129.10,51.14,141.88,198.53
1.550,-129.09,51.21,141.84,198.51
1.560,-129.12,51.23,141.85,198.54
1.570,-129.06,51.18,141.83,198.47
1.580,-129.03,51.23,141.83,198.47
1.590,-129.03,51.21,141.79,198.43
1.600,-129.02,51.22,141.79,198.43
1.610,-129.06,51.15,141.79,198.44
1.620,-129.08,51.09,141.88,198.49
1.630,-129.01,51.03,142.04,198.55
1.640,-128.98,51.04,141.96,198.48
1.650,-128.91,51.03,142.04,198.49
1.660,-128.96,51.07,142.02,198.52
1.670,-129.00,51.15,142.03,198.57
1.680,-128.98,51.08,141.97,198.49
1.690,-128.96,51.11,142.05,198.55
1.700,-129.03,51.17,141.96,198.54
1.710,-129.05,51.16,142.03,198.60
1.720,-129.12,51.14,141.93,198.58
1.730,-129.05,51.17,142.01,198.59
1.740,-129.07,51.20,142.06,198.65
1.750,-129.12,51.28,142.01,198.67
1.760,-129.15,51.27,142.08,198.73
1.770,-129.10,51.30,142.08,198.71
1.780,-129.08,51.25,141.98,198.61
1.790,-129.03,51.27,141.94,198.56
1.800,-129.05,51.23,141.90,198.52
1.810,-128.99,51.13,141.93,198.49
1.820,-128.99,51.10,141.96,198.50
1.830,-129.01,51.10,141.98,198.53
1.840,-129.01,51.07,141.99,198.52
1.850,-128.89,51.06,141.99,198.44
1.860,-128.81,51.02,141.99,198.39
1.870,-128.75,50.98,142.09,198.41
1.880,-128.80,50.99,142.03,198.40
1.890,-128.92,51.04,142.03,198.49
1.900,-128.95,50.99,141.93,198.42
1.910,-128.97,50.96,141.77,198.32
1.920,-128.98,50.97,141.81,198.35
1.930,-129.10,50.95,141.84,198.45
1.940,-129.06,50.93,142.02,198.55
1.950,-129.10,50.97,142.02,198.58
1.960,-129.14,51.02,141.91,198.54
1.970,-129.17,51.10,141.99,198.63
1.980,-129.18,51.11,141.99,198.64
1.990,-129.14,51.04,141.98,198.60
2.000,-129.13,51.08,141.91,198.55
2.010,-129.19,51.08,141.88,198.57
2.020,-129.21,51.04,141.92,198.60
2.030,-129.14,51.01,141.98,198.59
2.040,-129.15,50.97,141.99,198.59
2.050,-129.10,50.99,142.00,198.58
2.060,-129.08,51.02,141.99,198.56
2.070,-129.09,51.06,141.91,198.52
2.080,-129.09,51.10,141.96,198.56
2.090,-129.02,51.10,141.96,198.52
2.100,-129.00,51.11,141.93,198.49
2.110,-128.98,51.17,141.83,198.42
2.120,-128.92,51.14,141.82,198.37
2.130,-128.94,51.20,141.84,198.41
2.140,-128.94,51.26,141.85,198.43
2.150,-128.96,51.23,141.83,198.42
2.160,-129.00,51.27,141.74,198.39
2.170,-128.97,51.20,141.78,198.38
2.180,-128.72,50.71,141.66,198.01
2.190,-128.78,50.71,141.73,198.10
2.200,-128.76,50.69,141.69,198.05
2.210,-128.76,50.64,141.60,197.97
2.220,-128.71,50.56,141.64,197.95
2.230,-128.76,50.61,141.59,197.96
2.240,-128.78,50.56,141.66,198.01
2.250,-128.83,50.54,141.53,197.94
2.260,-128.83,50.52,141.64,198.02
2.270,-128.84,50.58,141.63,198.04
2.280,-128.88,50.59,141.68,198.10
2.290,-128.91,50.61,141.79,198.20
2.300,-129.00,50.68,141.74,198.24
2.310,-128.98,50.63,141.78,198.24
2.320,-129.03,50.63,141.73,198.24
2.330,-129.15,50.59,141.77,198.34
2.339,-129.25,50.65,141.67,198.34
2.350,-129.29,50.64,141.61,198.32
2.360,-129.28,50.61,141.63,198.32
2.369,-129.28,50.61,141.57,198.28
2.379,-129.23,50.62,141.70,198.35
2.390,-129.30,50.65,141.64,198.36
2.400,-129.23,50.62,141.72,198.36
2.409,-129.27,50.68,141.62,198.33
2.419,-129.27,50.72,141.64,198.36
2.430,-129.24,50.78,141.58,198.31
2.440,-129.29,50.88,141.52,198.33
2.449,-129.32,50.94,141.59,198.41
2.460,-129.43,50.99,141.51,198.44
2.470,-129.45,51.03,141.57,198.50
2.480,-129.39,51.01,141.57,198.46
2.490,-129.39,51.01,141.51,198.42
2.500,-129.44,51.03,141.38,198.36
2.510,-129.46,51.09,141.29,198.33
2.519,-129.53,51.16,141.22,198.34
2.530,-129.60,51.23,141.14,198.34
2.540,-129.61,51.18,141.10,198.31
2.550,-129.58,51.14,141.06,198.25
2.560,-129.56,51.08,140.97,198.16
2.570,-116.88,15.16,114.92,164.61
2.579,-116.98,15.29,114.90,164.68
2.590,-116.98,15.29,114.90,164.68
2.600,-117.15,15.40,114.78,164.73
2.610,-117.21,15.41,114.69,164.71
2.620,-117.25,15.36,114.73,164.77
2.630,-117.32,15.41,114.59,164.72
2.640,-117.39,15.50,114.59,164.78
2.650,-117.51,15.54,114.55,164.84
2.659,-117.59,15.58,114.52,164.88
2.670,-117.58,15.51,114.51,164.86
2.679,-117.65,15.56,114.38,164.82
2.690,-117.66,15.58,114.44,164.87
2.700,-117.71,15.62,114.34,164.85
2.710,-117.80,15.65,114.35,164.91
2.719,-117.88,15.64,114.25,164.90
2.730,-117.93,15.69,114.14,164.86
2.739,-117.94,15.69,114.15,164.88
2.750,-118.07,15.77,114.05,164.92
2.760,-118.16,15.88,114.05,164.99
2.769,-118.18,15.95,113.96,164.95
2.779,-118.18,16.01,113.96,164.95
2.790,-118.17,15.98,113.87,164.89
2.799,-118.12,16.01,113.83,164.82
2.809,-118.09,15.99,113.83,164.80
2.819,-118.06,15.96,113.85,164.79
2.830,-118.06,15.97,113.87,164.80
2.840,-118.03,15.93,113.86,164.78
2.850,-118.06,15.94,113.85,164.78
2.859,-118.06,15.95,113.85,164.78
2.869,-118.07,15.90,113.91,164.83
2.879,-118.11,15.86,113.89,164.83
2.890,-118.18,15.94,113.82,164.85
2.899,-118.28,15.93,113.71,164.85
2.910,-118.48,15.99,113.54,164.88
2.919,-118.66,15.98,113.60,165.05
2.929,-86.71,-38.53,45.56,105.25
2.939,-86.70,-38.45,45.61,105.24
2.949,-86.65,-38.37,45.61,105.17
2.959,-86.62,-38.34,45.49,105.08
2.969,-86.53,-38.32,45.45,104.98
2.979,-86.45,-38.30,45.42,104.89
2.989,-86.20,-38.34,45.46,104.72
2.999,-85.76,-38.48,45.63,104.49
3.009,-74.18,-78.84,31.09,112.63
3.019,-73.43,-79.16,31.42,112.45
3.029,-73.10,-79.33,31.54,112.39
3.039,-73.13,-79.29,31.50,112.37
3.049,-73.12,-79.24,31.50,112.33
3.059,-73.07,-79.28,31.53,112.34
3.069,-72.96,-79.40,31.58,112.36
3.079,-72.81,-79.46,31.58,112.31
3.089,-72.80,-79.50,31.57,112.33
3.099,-72.73,-79.44,31.55,112.23
3.109,-72.73,-79.32,31.47,112.12
3.119,-72.88,-79.26,31.44,112.17
3.130,-72.96,-79.25,31.44,112.21
3.139,-73.03,-79.26,31.35,112.24
3.149,-73.04,-79.29,31.29,112.25
3.159,-73.11,-79.30,31.10,112.25
3.169,-73.14,-79.35,31.13,112.31
3.179,-73.18,-79.35,31.20,112.37
3.190,-73.17,-79.37,31.23,112.38
3.199,-73.10,-79.42,31.21,112.36
3.209,-73.03,-79.40,31.17,112.29
3.219,-72.87,-79.37,31.33,112.21
3.229,-72.91,-79.30,31.17,112.14
3.239,-72.85,-79.32,31.14,112.11
3.249,-72.82,-79.38,31.19,112.14
3.259,-72.88,-79.37,31.08,112.14
3.269,-72.96,-79.37,31.07,112.19
3.279,-73.05,-79.40,30.98,112.25
3.289,-73.03,-79.39,30.95,112.22
3.299,-73.03,-79.45,30.94,112.26
3.309,-73.00,-79.52,30.84,112.26
3.319,-72.97,-79.52,30.89,112.26
3.329,-72.92,-79.53,30.90,112.23
3.339,-72.94,-79.45,30.87,112.18
3.349,-72.97,-79.42,30.88,112.19
3.359,-72.98,-79.44,30.84,112.19
3.369,-72.96,-79.44,30.77,112.17
3.379,-72.91,-79.49,30.84,112.19
3.389,-72.89,-79.52,30.76,112.18
3.399,-60.27,-33.37,22.62,72.51
3.409,-60.19,-33.33,22.60,72.42
3.419,-60.18,-33.32,22.52,72.38
3.429,-60.11,-33.35,22.55,72.35
3.439,-60.11,-33.33,22.49,72.31
3.449,-60.05,-33.38,22.53,72.30
3.459,-60.05,-33.42,22.48,72.30
3.469,-60.13,-33.37,22.43,72.34
3.479,-60.13,-33.35,22.44,72.33
3.489,-60.13,-33.34,22.34,72.30
3.499,-60.19,-33.33,22.29,72.32
3.509,-60.23,-33.30,22.27,72.33
3.519,-60.29,-33.22,22.34,72.38
3.529,-60.27,-33.22,22.29,72.34
3.539,-60.21,-33.28,22.19,72.29
3.549,-60.18,-33.25,22.13,72.23
3.559,-60.19,-33.23,22.11,72.22
3.569,-60.21,-33.16,22.05,72.19
3.579,-60.31,-33.13,22.00,72.25
3.589,-60.25,-33.20,21.93,72.20
3.599,-60.26,-33.26,21.85,72.21
3.609,-60.23,-33.25,21.74,72.15
3.619,-60.15,-33.28,21.76,72.11
3.629,-60.09,-33.27,21.76,72.05
3.639,-60.04,-33.27,21.81,72.02
3.649,-59.97,-33.32,21.77,71.97
3.659,-60.04,-33.33,21.63,72.00
3.669,-60.01,-33.38,21.70,72.01
3.679,-59.92,-33.36,21.58,71.90
3.689,-59.83,-33.45,21.49,71.84
3.699,-59.84,-33.48,21.44,71.84
3.709,-59.80,-33.48,21.35,71.79
3.719,-59.78,-33.52,21.35,71.78
3.729,-59.76,-33.49,21.17,71.70
3.739,-59.74,-33.50,21.14,71.68
3.749,-59.76,-33.54,21.06,71.69
3.759,-59.73,-33.58,20.93,71.65
3.769,-59.73,-33.58,20.82,71.62
3.779,-59.75,-33.65,20.72,71.63
3.789,-59.74,-33.63,20.68,71.60
3.799,-61.13,-38.33,20.44,75.00
3.809,-61.07,-38.33,20.36,74.92
3.819,-61.05,-38.40,20.25,74.91
3.829,-61.06,-38.45,20.23,74.94
3.839,-61.04,-38.47,20.21,74.93
3.849,-61.07,-38.52,20.15,74.96
3.859,-61.07,-38.50,20.06,74.92
3.869,-61.06,-38.51,20.04,74.92
3.879,-61.11,-38.43,19.99,74.90
3.889,-61.19,-38.47,19.89,74.96
3.899,-61.15,-38.53,19.92,74.98
3.909,-61.10,-38.62,19.84,74.96
3.919,-61.04,-38.63,19.88,74.92
3.929,-61.05,-38.66,19.87,74.95
3.939,-61.06,-38.67,19.85,74.95
3.949,-61.05,-38.72,19.76,74.94
3.959,-61.04,-38.72,19.59,74.89
3.969,-61.06,-38.70,19.54,74.89
3.979,-61.11,-38.71,19.53,74.93
3.989,-61.11,-38.69,19.49,74.90
3.999,-61.01,-38.78,19.49,74.87
4.009,-60.96,-38.82,19.54,74.86
4.019,-60.93,-38.81,19.62,74.86
4.029,-60.90,-38.76,19.65,74.82
4.039,-60.85,-38.77,19.68,74.79
4.049,-60.77,-38.83,19.68,74.75
4.059,-60.73,-38.91,19.61,74.74
4.069,-60.71,-38.93,19.56,74.72
4.079,-60.69,-38.93,19.51,74.70
4.089,-60.77,-38.89,19.54,74.75
4.099,-60.76,-38.85,19.51,74.71
4.109,-60.73,-38.88,19.46,74.69
4.119,-60.70,-38.94,19.36,74.67
4.129,-60.65,-38.95,19.43,74.65
4.139,-60.75,-38.95,19.38,74.72
4.149,-60.78,-38.98,19.39,74.76
4.159,-60.79,-38.98,19.40,74.78
4.169,-60.73,-39.00,19.44,74.75
4.179,-60.67,-39.08,19.46,74.74
4.189,-60.66,-39.10,19.28,74.70
4.199,-60.61,-39.92,19.48,75.15
4.209,-60.69,-39.88,19.41,75.17
4.219,-60.68,-39.84,19.48,75.16
4.229,-60.71,-39.88,19.39,75.18
4.239,-60.71,-39.86,19.36,75.16
4.249,-60.81,-39.85,19.26,75.21
4.259,-60.79,-39.83,19.18,75.16
4.269,-60.68,-39.88,19.27,75.12
4.279,-60.66,-39.95,19.26,75.15
4.289,-60.73,-39.96,19.22,75.19
4.299,-60.76,-40.01,19.19,75.23
4.309,-60.70,-40.02,19.15,75.19
4.319,-60.65,-40.04,19.16,75.16
4.329,-60.69,-39.99,19.13,75.15
4.339,-60.60,-40.00,19.18,75.10
4.349,-60.65,-39.99,19.09,75.12
4.359,-60.65,-40.02,19.13,75.14
4.369,-60.63,-40.02,19.07,75.10
4.379,-60.59,-40.09,19.06,75.11
4.389,-60.52,-40.13,19.00,75.06
4.399,-60.50,-40.07,18.92,75.00
4.409,-60.50,-40.08,18.82,74.97
4.419,-60.48,-40.13,18.83,74.99
4.429,-60.52,-40.17,18.81,75.03
4.439,-60.41,-40.31,18.91,75.04
4.449,-60.39,-40.40,18.89,75.07
4.459,-60.45,-40.36,18.83,75.09
4.469,-60.50,-40.28,18.85,75.09
4.479,-60.49,-40.25,18.80,75.06
4.489,-60.44,-40.31,18.78,75.04
4.499,-60.40,-40.30,18.75,75.00
4.509,-60.35,-40.37,18.75,74.99
4.519,-60.30,-40.43,18.70,74.97
4.529,-60.34,-40.47,18.69,75.02
4.539,-60.36,-40.48,18.68,75.04
4.549,-60.37,-40.46,18.62,75.02
4.559,-60.38,-40.53,18.63,75.07
4.569,-60.41,-40.56,18.58,75.09
4.579,-60.31,-40.57,18.53,75.02
4.589,-60.33,-40.12,18.38,74.74
4.599,-60.30,-40.12,18.45,74.73
4.609,-60.30,-40.16,18.47,74.77
4.619,-60.30,-40.09,18.51,74.74
4.629,-60.26,-40.15,18.63,74.77
4.639,-60.25,-40.20,18.58,74.78
4.649,-60.16,-40.29,18.64,74.77
4.659,-60.20,-40.25,18.54,74.76
4.669,-60.15,-40.30,18.55,74.74
4.679,-60.21,-40.28,18.49,74.77
4.689,-60.20,-40.22,18.48,74.72
4.699,-60.23,-40.24,18.50,74.76
4.709,-60.29,-40.18,18.40,74.75
4.719,-60.24,-40.22,18.39,74.73
4.729,-60.29,-40.21,18.34,74.76
4.739,-60.32,-40.19,18.41,74.79
4.749,-60.24,-40.18,18.28,74.68
4.759,-60.25,-40.23,18.19,74.69
4.769,-60.14,-40.32,18.17,74.65
4.779,-60.09,-40.39,18.28,74.67
4.789,-60.06,-40.39,18.31,74.66
4.799,-60.07,-40.38,18.31,74.66
4.809,-60.07,-40.36,18.24,74.64
4.819,-60.15,-40.37,18.21,74.70
4.829,-60.15,-40.38,18.19,74.69
4.839,-60.10,-40.31,18.15,74.61
4.849,-60.07,-40.31,18.12,74.57
4.859,-60.12,-40.27,18.03,74.57
4.869,-60.09,-40.30,17.97,74.55
4.879,-60.07,-40.38,18.01,74.59
4.889,-60.15,-40.36,17.96,74.63
4.899,-60.08,-40.38,18.03,74.60
4.909,-60.10,-40.39,17.97,74.61
4.919,-60.10,-40.48,17.96,74.66
4.929,-60.08,-40.49,18.00,74.65
4.939,-60.13,-40.47,17.96,74.67
4.949,-60.12,-40.48,18.06,74.69
4.959,-60.10,-40.47,18.04,74.67
4.969,-60.07,-40.50,18.05,74.66
4.979,-60.08,-40.54,18.05,74.70
4.989,-60.03,-40.40,17.95,74.55
4.999,-60.04,-40.40,17.93,74.56
5.009,-60.01,-40.42,17.88,74.53
5.019,-60.04,-40.48,17.93,74.60
5.029,-60.04,-40.47,18.02,74.62
5.039,-60.02,-40.44,17.96,74.56
5.049,-60.04,-40.40,17.93,74.56
5.059,-60.03,-40.41,17.95,74.55
5.069,-59.97,-40.47,17.90,74.53
5.079,-60.02,-40.44,17.83,74.54
5.089,-60.01,-40.46,17.74,74.52
5.099,-60.09,-40.45,17.67,74.57
5.109,-60.12,-40.46,17.61,74.57
5.119,-60.11,-40.40,17.51,74.51
5.129,-60.05,-40.46,17.54,74.50
5.139,-60.03,-40.39,17.51,74.45
5.149,-60.06,-40.41,17.53,74.48
5.159,-60.03,-40.45,17.55,74.48
5.169,-60.02,-40.43,17.51,74.45
5.179,-60.02,-40.39,17.53,74.44
5.189,-60.02,-40.40,17.43,74.42
5.199,-59.97,-40.46,17.44,74.42
5.209,-59.93,-40.46,17.34,74.36
5.219,-59.91,-40.52,17.39,74.39
5.229,-59.84,-40.57,17.34,74.35
5.239,-59.85,-40.61,17.21,74.34
5.249,-59.85,-40.63,17.26,74.37
5.259,-59.98,-40.49,17.18,74.38
5.269,-59.97,-40.55,17.15,74.39
5.279,-59.92,-40.64,17.10,74.40
5.289,-59.95,-40.63,17.00,74.39
5.299,-59.95,-40.69,16.94,74.41
5.309,-59.96,-40.71,16.94,74.43
5.319,-59.95,-40.72,16.90,74.42
5.329,-59.93,-40.75,16.88,74.42
5.339,-59.93,-40.75,16.86,74.41
5.349,-59.90,-40.81,16.81,74.40
5.359,-59.85,-40.83,16.70,74.35
5.369,-59.84,-40.88,16.71,74.37
5.379,-59.76,-39.87,16.62,73.74
5.389,-59.78,-39.91,16.56,73.76
5.399,-59.71,-40.02,16.69,73.79
5.409,-59.71,-40.01,16.65,73.78
5.419,-59.65,-40.06,16.76,73.79
5.429,-59.60,-40.02,16.65,73.69
5.439,-59.64,-40.02,16.63,73.72
5.449,-59.60,-40.07,16.62,73.72
5.459,-59.68,-40.09,16.48,73.76
5.469,-59.62,-40.13,16.53,73.74
5.479,-59.63,-40.18,16.55,73.78
5.489,-59.62,-40.15,16.51,73.75
5.499,-59.62,-40.19,16.50,73.77
5.509,-59.64,-40.16,16.54,73.78
5.519,-59.57,-40.21,16.53,73.75
5.529,-59.49,-40.24,16.50,73.69
5.539,-59.49,-40.27,16.53,73.71
5.549,-59.48,-40.28,16.45,73.69
5.559,-59.52,-40.23,16.47,73.71
5.569,-59.53,-40.31,16.40,73.74
5.579,-59.55,-40.33,16.34,73.75
5.589,-59.59,-40.24,16.25,73.72
5.599,-59.66,-40.18,16.11,73.71
5.609,-59.74,-40.17,16.04,73.75
5.619,-59.79,-40.15,15.99,73.78
5.629,-59.85,-40.18,16.03,73.85
5.639,-59.89,-40.20,15.96,73.88
5.649,-59.83,-40.25,15.97,73.85
5.659,-59.81,-40.20,15.88,73.79
5.669,-59.74,-40.21,15.83,73.74
5.679,-59.73,-40.21,15.90,73.74
5.689,-59.70,-40.25,15.79,73.71
5.699,-59.69,-40.27,15.83,73.72
5.709,-59.63,-40.32,15.75,73.68
5.719,-59.54,-40.35,15.77,73.64
5.729,-59.62,-40.37,15.62,73.68
5.739,-59.64,-40.34,15.55,73.66
5.749,-59.56,-40.45,15.55,73.66
5.759,-59.58,-40.48,15.45,73.67
5.769,-59.58,-40.57,15.51,73.73
5.779,-59.59,-39.74,15.27,73.23
5.789,-59.55,-39.73,15.27,73.19
5.799,-59.56,-39.70,15.26,73.18
5.809,-59.54,-39.71,15.25,73.18
5.819,-59.58,-39.74,15.24,73.22
5.829,-59.61,-39.66,15.23,73.20
5.839,-59.66,-39.55,15.14,73.16
5.849,-59.72,-39.56,15.05,73.20
5.859,-59.75,-39.56,14.93,73.20
5.869,-59.75,-39.66,14.90,73.25
5.879,-59.71,-39.72,14.96,73.26
5.889,-59.77,-39.72,14.89,73.29
5.899,-59.72,-39.76,14.93,73.29
5.909,-59.76,-39.73,14.88,73.29
5.919,-59.77,-39.76,14.81,73.29
5.929,-59.72,-39.82,14.88,73.31
5.939,-59.73,-39.87,14.79,73.32
5.949,-59.63,-39.96,14.82,73.30
5.959,-59.56,-39.99,14.83,73.26
5.969,-59.61,-40.01,14.74,73.29
5.979,-59.58,-40.04,14.72,73.28
5.989,-59.55,-40.01,14.75,73.25
5.999,-59.55,-40.03,14.68,73.24
6.009,-59.57,-40.03,14.65,73.25
6.019,-59.63,-39.96,14.64,73.26
6.029,-59.64,-39.92,14.58,73.23
6.039,-59.63,-39.87,14.55,73.19
6.049,-59.59,-39.93,14.55,73.19
6.059,-59.56,-40.02,14.57,73.22
6.069,-59.58,-40.12,14.46,73.27
6.079,-59.55,-40.11,14.33,73.21
6.089,-59.57,-40.07,14.30,73.20
6.099,-59.61,-40.11,14.28,73.25
6.109,-59.63,-40.15,14.19,73.27
6.119,-59.70,-40.11,14.13,73.29
6.129,-59.63,-40.07,14.15,73.22
6.139,-59.71,-40.15,14.03,73.31
6.149,-59.66,-40.19,13.96,73.28
6.158,-59.69,-40.19,13.86,73.28
6.169,-59.54,-38.80,13.83,72.40
6.179,-59.54,-38.81,13.79,72.40
6.189,-59.50,-38.89,13.82,72.42
6.199,-59.43,-38.95,13.77,72.38
6.209,-59.44,-39.01,13.68,72.40
6.219,-59.40,-39.08,13.68,72.41
6.229,-59.40,-39.10,13.51,72.38
6.239,-59.27,-39.14,13.51,72.30
6.249,-59.30,-39.19,13.35,72.33
6.259,-59.26,-39.29,13.22,72.32
6.269,-59.24,-39.31,13.19,72.31
6.279,-59.23,-39.32,13.11,72.29
6.289,-59.15,-39.37,13.11,72.26
6.299,-59.25,-39.38,13.00,72.32
6.309,-59.27,-39.32,13.07,72.32
6.319,-59.32,-39.36,13.02,72.37
6.329,-59.23,-39.36,13.04,72.31
6.339,-59.25,-39.41,12.99,72.33
6.349,-59.21,-39.52,12.93,72.35
6.359,-59.18,-39.55,12.96,72.35
6.369,-59.28,-39.53,12.85,72.40
6.379,-59.26,-39.55,12.97,72.41
6.389,-59.26,-39.52,12.86,72.39
6.399,-59.12,-39.60,12.84,72.30
6.409,-59.08,-39.64,12.76,72.29
6.419,-59.03,-39.74,12.76,72.30
6.429,-58.90,-39.84,12.75,72.24
6.439,-58.88,-39.83,12.63,72.20
6.449,-58.89,-39.88,12.74,72.26
6.459,-58.93,-39.82,12.61,72.23
6.469,-59.00,-39.75,12.57,72.25
