time,Bx,By,Bz,Btotal
1.770,22.32,-20.34,-53.27,61.23
1.779,22.28,-20.35,-53.27,61.23
1.790,22.28,-20.36,-53.27,61.23
1.799,22.32,-20.35,-53.25,61.22
1.810,22.38,-20.34,-53.26,61.24
1.820,22.42,-20.31,-53.20,61.20
1.830,22.43,-20.40,-53.20,61.23
1.839,22.41,-20.41,-53.18,61.21
1.849,22.37,-20.40,-53.30,61.30
1.859,22.38,-20.39,-53.27,61.27
1.870,22.38,-20.38,-53.34,61.33
1.879,22.40,-20.47,-53.34,61.37
1.889,22.45,-20.46,-53.29,61.34
1.899,22.40,-20.40,-53.41,61.41
1.910,22.39,-20.45,-53.33,61.35
1.919,22.30,-20.48,-53.39,61.37
1.929,22.29,-20.49,-53.30,61.30
1.939,22.24,-20.47,-53.30,61.28
1.949,22.26,-20.49,-53.32,61.31
1.959,22.27,-20.46,-53.32,61.30
1.970,22.27,-20.48,-53.36,61.34
1.980,22.26,-20.47,-53.43,61.40
1.990,22.22,-20.48,-53.47,61.41
1.999,22.18,-20.44,-53.58,61.48
2.010,22.24,-20.37,-53.74,61.62
2.019,22.23,-20.41,-53.72,61.62
2.029,22.23,-20.40,-53.76,61.65
2.039,22.29,-20.40,-53.71,61.62
2.049,22.33,-20.37,-53.69,61.61
2.059,22.32,-20.36,-53.67,61.59
2.069,22.35,-20.37,-53.61,61.55
2.079,22.31,-20.33,-53.54,61.47
2.089,22.33,-20.35,-53.59,61.52
2.099,22.38,-20.32,-53.60,61.54
2.109,22.40,-20.27,-53.63,61.56
2.119,22.33,-20.16,-53.78,61.63
2.129,22.41,-20.11,-53.77,61.63
2.139,22.35,-20.09,-53.91,61.72
2.150,22.42,-20.11,-53.88,61.72
2.159,22.41,-20.05,-53.90,61.72
2.170,22.41,-20.04,-53.86,61.68
2.179,22.48,-20.07,-53.97,61.81
2.189,22.53,-20.09,-54.01,61.87
2.199,22.55,-20.05,-53.91,61.78
2.209,22.47,-19.97,-54.06,61.86
2.219,22.43,-19.99,-54.09,61.88
2.229,22.45,-19.97,-54.28,62.04
2.239,22.51,-20.00,-54.26,62.05
2.249,22.50,-20.03,-54.22,62.03
2.259,22.54,-20.10,-54.18,62.03
2.269,22.58,-20.08,-54.16,62.02
2.279,22.56,-20.12,-54.25,62.10
2.289,22.59,-20.15,-54.20,62.08
2.299,22.56,-20.19,-54.37,62.23
2.309,22.54,-20.30,-54.31,62.21
2.319,22.48,-20.25,-54.35,62.20
2.329,22.43,-20.24,-54.30,62.14
2.339,22.43,-20.22,-54.27,62.11
2.349,22.38,-20.17,-54.38,62.17
2.360,22.47,-20.18,-54.42,62.24
2.369,22.45,-20.19,-54.55,62.35
2.379,22.44,-20.25,-54.47,62.29
2.389,22.37,-20.27,-54.54,62.34
2.399,22.37,-20.30,-54.69,62.48
2.409,22.37,-20.29,-54.75,62.53
2.419,22.35,-20.21,-54.82,62.56
2.429,22.49,-20.27,-54.76,62.57
2.439,22.56,-20.34,-54.79,62.65
2.449,22.53,-20.37,-54.80,62.65
2.459,22.54,-20.37,-54.76,62.62
2.469,22.54,-20.31,-54.76,62.60
2.479,22.51,-20.30,-54.82,62.64
2.489,22.56,-20.27,-54.81,62.64
2.499,22.52,-20.29,-54.88,62.70
2.509,22.50,-20.28,-54.91,62.71
2.519,22.48,-20.33,-54.90,62.71
2.529,22.54,-20.32,-54.93,62.75
2.539,22.56,-20.35,-54.91,62.76
2.549,22.65,-20.35,-54.96,62.83
2.559,22.68,-20.36,-54.90,62.80
2.569,22.66,-20.35,-54.91,62.79
2.579,22.73,-20.43,-54.91,62.85
2.589,22.71,-20.55,-54.88,62.85
2.599,22.66,-20.53,-54.93,62.87
2.609,22.67,-20.53,-54.87,62.82
2.619,22.67,-20.49,-54.95,62.88
2.629,22.71,-20.52,-55.03,62.97
2.639,22.67,-20.51,-55.04,62.96
2.649,22.62,-20.44,-55.07,62.94
2.659,22.57,-20.41,-54.94,62.81
2.669,22.51,-20.41,-55.08,62.90
2.679,22.52,-20.38,-55.03,62.85
2.689,22.49,-20.31,-55.17,62.94
2.699,22.46,-20.21,-55.18,62.91
2.709,22.45,-20.14,-55.14,62.85
2.719,22.43,-20.14,-55.20,62.89
2.729,22.48,-20.18,-55.16,62.89
2.739,22.45,-20.12,-55.23,62.92
2.749,22.50,-20.11,-55.15,62.86
2.759,22.57,-20.16,-55.09,62.86
2.769,22.67,-20.11,-55.12,62.90
2.779,22.65,-20.15,-55.16,62.95
2.789,22.66,-20.13,-55.20,62.98
2.799,22.69,-20.16,-55.21,63.00
2.809,22.67,-20.11,-55.19,62.97
2.819,22.67,-20.18,-55.34,63.12
2.829,22.65,-20.18,-55.35,63.11
2.839,22.70,-20.14,-55.32,63.10
2.849,22.67,-20.12,-55.37,63.12
2.859,22.70,-20.19,-55.32,63.11
2.869,22.71,-20.18,-55.28,63.08
2.879,22.73,-20.20,-55.34,63.15
2.889,22.77,-20.24,-55.33,63.16
2.899,22.73,-20.20,-55.42,63.22
2.909,22.86,-20.18,-55.28,63.13
2.919,22.85,-20.18,-55.34,63.18
2.929,22.80,-20.13,-55.43,63.23
2.939,22.91,-20.28,-55.52,63.39
2.949,22.85,-20.26,-55.60,63.43
2.959,22.81,-20.20,-55.59,63.39
2.969,22.75,-20.19,-55.67,63.44
2.979,22.68,-20.21,-55.68,63.43
2.989,22.67,-20.20,-55.67,63.41
2.999,22.64,-20.13,-55.68,63.39
3.009,22.71,-20.14,-55.77,63.49
3.019,22.75,-20.20,-55.85,63.60
3.029,22.79,-20.24,-55.84,63.62
3.039,22.78,-20.27,-55.91,63.68
3.049,22.75,-20.24,-55.97,63.71
3.059,22.73,-20.27,-55.98,63.72
3.069,22.79,-20.27,-56.01,63.77
3.079,22.84,-20.38,-55.93,63.76
3.089,22.87,-20.41,-55.97,63.82
3.099,22.91,-20.39,-56.11,63.95
3.109,22.91,-20.41,-56.16,64.00
3.119,22.82,-20.41,-56.24,64.04
3.129,22.93,-20.37,-56.20,64.03
3.139,22.89,-20.31,-56.34,64.12
3.149,22.88,-20.29,-56.36,64.12
3.159,22.93,-20.38,-56.43,64.23
3.169,22.95,-20.47,-56.55,64.37
3.179,22.96,-20.47,-56.56,64.38
3.189,22.83,-20.42,-56.66,64.41
3.199,22.85,-20.40,-56.60,64.36
3.209,22.84,-20.36,-56.64,64.38
3.219,22.84,-20.38,-56.68,64.42
3.229,22.88,-20.38,-56.70,64.45
3.239,22.97,-20.36,-56.74,64.51
3.249,22.99,-20.38,-56.74,64.52
3.259,23.00,-20.43,-56.79,64.58
3.269,23.04,-20.45,-56.88,64.69
3.279,23.03,-20.47,-56.99,64.78
3.289,23.09,-20.47,-57.01,64.82
3.299,23.10,-20.40,-56.97,64.77
3.309,23.09,-20.40,-56.91,64.72
3.319,23.07,-20.42,-56.91,64.71
3.329,23.03,-20.45,-56.84,64.64
3.339,23.04,-20.45,-56.83,64.64
3.349,23.06,-20.47,-56.99,64.80
3.359,23.08,-20.54,-57.06,64.89
3.369,23.08,-20.56,-57.12,64.95
3.379,23.15,-20.52,-57.06,64.91
3.389,23.18,-20.61,-57.12,64.99
3.399,23.16,-20.56,-57.16,65.01
3.409,23.16,-20.60,-57.12,64.99
3.419,23.18,-20.59,-57.25,65.11
3.429,23.17,-20.67,-57.22,65.10
3.439,23.15,-20.68,-57.29,65.16
3.449,23.19,-20.67,-57.33,65.20
3.459,23.21,-20.62,-57.37,65.23
3.469,23.14,-20.62,-57.30,65.15
3.479,23.10,-20.60,-57.32,65.14
3.489,23.16,-20.67,-57.34,65.21
3.499,23.16,-20.74,-57.36,65.25
3.509,23.24,-20.73,-57.43,65.33
3.519,23.25,-20.80,-57.56,65.47
3.529,23.25,-20.80,-57.59,65.50
3.539,23.22,-20.77,-57.68,65.55
3.549,23.24,-20.73,-57.67,65.54
3.559,23.26,-20.79,-57.71,65.60
3.569,23.24,-20.77,-57.74,65.61
3.579,23.23,-20.78,-57.88,65.74
3.589,23.32,-20.83,-57.84,65.75
3.599,23.25,-20.89,-57.90,65.80
3.609,23.28,-20.83,-57.88,65.77
3.619,23.24,-20.84,-57.87,65.76
3.629,23.17,-20.81,-57.89,65.74
3.639,23.23,-20.89,-57.93,65.82
3.649,23.32,-20.81,-58.05,65.93
3.659,23.36,-20.94,-57.99,65.93
3.669,23.35,-20.88,-58.12,66.02
3.679,23.30,-20.82,-58.05,65.92
3.689,23.22,-20.84,-58.09,65.94
3.699,23.25,-20.84,-58.00,65.87
3.709,23.32,-20.85,-57.94,65.84
3.719,23.33,-20.90,-58.06,65.97
3.729,23.33,-20.91,-58.08,65.99
3.739,23.34,-20.89,-58.09,66.00
3.749,23.38,-20.88,-58.06,65.98
3.759,23.38,-20.86,-58.12,66.02
3.769,23.37,-20.88,-58.12,66.03
3.779,23.32,-20.87,-58.20,66.08
3.789,23.33,-20.94,-58.27,66.17
3.799,23.31,-21.00,-58.28,66.19
3.809,23.38,-21.03,-58.24,66.19
3.819,23.46,-21.04,-58.21,66.19
3.829,23.45,-21.10,-58.28,66.27
3.839,23.46,-21.16,-58.29,66.30
3.849,23.43,-21.09,-58.40,66.37
3.859,23.35,-21.08,-58.42,66.35
3.869,23.38,-21.10,-58.58,66.51
3.879,23.47,-21.11,-58.53,66.50
3.889,23.47,-21.13,-58.65,66.61
3.899,23.46,-21.13,-58.61,66.57
3.909,23.44,-21.14,-58.63,66.59
3.919,23.44,-21.13,-58.73,66.67
3.929,23.48,-21.20,-58.69,66.67
3.939,23.46,-21.24,-58.76,66.74
3.949,23.46,-21.26,-58.77,66.75
3.959,23.54,-21.32,-58.83,66.85
3.969,23.55,-21.33,-58.80,66.84
3.979,23.53,-21.38,-58.77,66.82
3.989,23.52,-21.37,-58.77,66.81
3.999,23.40,-21.30,-58.79,66.77
4.009,23.39,-21.29,-58.78,66.75
4.019,23.44,-21.36,-58.77,66.78
4.029,23.47,-21.34,-58.83,66.84
4.039,23.44,-21.30,-58.90,66.88
4.049,23.46,-21.28,-58.92,66.90
4.059,23.49,-21.28,-58.93,66.92
4.069,23.53,-21.35,-59.00,67.01
4.079,23.60,-21.34,-58.94,66.98
4.089,23.60,-21.44,-58.99,67.06
4.099,23.54,-21.49,-59.12,67.17
4.109,23.56,-21.52,-59.07,67.13
4.119,23.56,-21.53,-59.12,67.18
4.129,23.59,-21.57,-59.16,67.25
4.139,23.61,-21.64,-59.23,67.34
4.149,23.62,-21.64,-59.23,67.34
4.159,23.68,-21.71,-59.15,67.31
4.169,23.69,-21.64,-59.22,67.35
4.179,23.71,-21.65,-59.16,67.31
4.189,23.73,-21.59,-59.29,67.41
4.199,23.81,-21.65,-59.24,67.41
4.209,23.80,-21.72,-59.35,67.53
4.219,23.81,-21.82,-59.32,67.54
4.229,23.77,-21.84,-59.31,67.53
4.239,23.78,-21.86,-59.45,67.66
4.249,23.87,-21.97,-59.43,67.71
4.259,23.90,-21.98,-59.46,67.75
4.269,23.96,-21.98,-59.36,67.68
4.279,23.98,-21.97,-59.45,67.76
4.289,23.96,-21.94,-59.48,67.77
4.299,23.92,-21.91,-59.47,67.74
4.309,23.91,-21.94,-59.55,67.82
4.319,23.90,-21.95,-59.61,67.87
4.329,23.84,-21.93,-59.75,67.97
4.339,23.88,-21.98,-59.63,67.90
4.349,23.83,-22.06,-59.76,68.01
4.359,23.82,-22.07,-59.72,67.98
4.369,23.84,-22.00,-59.75,67.99
4.379,23.75,-21.98,-59.82,68.01
4.389,23.78,-21.96,-59.83,68.02
4.399,23.84,-21.95,-60.01,68.20
4.409,23.94,-22.06,-59.98,68.25
4.419,23.85,-22.07,-60.13,68.35
4.429,23.82,-22.09,-60.12,68.33
4.439,23.85,-22.12,-60.10,68.33
4.449,23.87,-22.10,-60.15,68.39
4.459,23.83,-22.17,-60.26,68.49
4.469,23.82,-22.19,-60.23,68.47
4.479,23.81,-22.15,-60.13,68.36
4.489,23.82,-22.11,-60.12,68.34
4.499,23.89,-22.18,-60.10,68.37
4.509,23.90,-22.19,-60.11,68.39
4.519,23.84,-22.12,-60.14,68.37
4.529,23.82,-22.09,-60.23,68.44
4.539,23.84,-22.17,-60.24,68.47
4.549,23.95,-22.24,-60.28,68.57
4.559,23.94,-22.29,-60.37,68.66
4.569,23.97,-22.36,-60.43,68.75
4.579,23.95,-22.41,-60.56,68.88
4.589,23.99,-22.52,-60.63,68.98
4.599,24.04,-22.50,-60.72,69.07
4.609,24.04,-22.51,-60.77,69.12
4.619,24.05,-22.51,-60.76,69.11
4.629,23.98,-22.49,-60.84,69.16
4.639,23.96,-22.49,-60.75,69.07
4.649,23.89,-22.42,-60.83,69.09
4.659,23.89,-22.41,-60.76,69.02
4.669,23.90,-22.39,-60.85,69.11
4.679,23.88,-22.45,-60.87,69.13
4.689,23.98,-22.51,-60.87,69.18
4.699,24.07,-22.56,-60.98,69.33
4.709,24.11,-22.58,-61.02,69.39
4.719,24.06,-22.65,-61.05,69.42
4.729,24.10,-22.72,-61.07,69.48
4.739,24.17,-22.71,-61.06,69.49
4.749,24.19,-22.73,-61.12,69.55
4.759,24.18,-22.70,-61.17,69.58
4.769,24.13,-22.74,-61.24,69.64
4.779,24.08,-22.79,-61.30,69.69
4.789,24.17,-22.75,-61.42,69.82
4.798,24.16,-22.84,-61.40,69.83
4.809,24.15,-22.83,-61.43,69.84
4.819,24.13,-22.82,-61.45,69.85
4.829,24.09,-22.82,-61.42,69.81
4.839,24.07,-22.83,-61.48,69.86
4.849,24.13,-22.89,-61.51,69.93
4.859,24.25,-22.95,-61.43,69.91
4.869,24.29,-22.90,-61.46,69.94
4.879,24.29,-22.96,-61.46,69.96
4.889,24.26,-22.99,-61.57,70.05
4.899,24.28,-22.97,-61.61,70.10
4.909,24.34,-23.03,-61.53,70.06
4.919,24.34,-23.04,-61.64,70.16
4.929,24.37,-23.03,-61.68,70.20
4.939,24.49,-23.07,-61.78,70.35
4.949,24.52,-23.17,-61.79,70.40
4.959,24.55,-23.11,-61.78,70.38
4.969,24.55,-23.19,-61.83,70.45
4.979,24.55,-23.23,-61.89,70.52
4.989,24.46,-23.21,-62.00,70.58
4.999,24.45,-23.22,-62.06,70.63
5.009,24.49,-23.36,-62.20,70.82
5.019,24.58,-23.38,-62.32,70.96
5.029,24.58,-23.37,-62.31,70.94
5.039,24.61,-23.45,-62.31,70.98
5.049,24.63,-23.51,-62.27,70.97
5.059,24.65,-23.54,-62.20,70.93
5.069,24.63,-23.50,-62.25,70.95
5.079,24.61,-23.46,-62.30,70.97
5.089,24.67,-23.50,-62.32,71.03
5.099,24.68,-23.59,-62.51,71.22
5.109,24.67,-23.57,-62.49,71.20
5.119,24.60,-23.65,-62.52,71.23
5.129,24.62,-23.69,-62.58,71.30
5.139,24.62,-23.72,-62.61,71.34
5.148,24.58,-23.77,-62.74,71.46
5.159,24.65,-23.78,-62.70,71.44
5.169,24.68,-23.79,-62.74,71.49
5.179,24.72,-23.77,-62.66,71.43
5.189,24.62,-23.75,-62.77,71.49
5.199,24.58,-23.72,-62.83,71.52
5.209,24.57,-23.70,-62.88,71.55
5.219,24.57,-23.77,-62.93,71.61
5.229,24.59,-23.81,-62.95,71.65
5.239,24.54,-23.88,-63.01,71.71
5.249,24.57,-23.93,-63.06,71.78
5.259,24.57,-23.93,-63.14,71.85
5.269,24.60,-24.00,-63.11,71.87
5.279,24.56,-24.01,-63.19,71.92
5.288,24.56,-23.98,-63.21,71.93
5.299,24.53,-24.01,-63.13,71.86
5.309,24.53,-24.05,-63.13,71.87
5.319,24.51,-24.06,-63.23,71.96
5.329,24.48,-24.05,-63.43,72.12
5.339,24.56,-24.08,-63.47,72.19
5.349,24.54,-24.09,-63.56,72.27
5.359,24.51,-24.08,-63.46,72.17
5.369,24.50,-24.06,-63.43,72.13
5.379,24.51,-24.05,-63.55,72.23
5.388,24.48,-24.13,-63.51,72.22
5.399,24.42,-24.13,-63.68,72.35
5.409,24.53,-24.17,-63.67,72.38
5.419,24.64,-24.17,-63.78,72.52
5.429,24.66,-24.22,-63.90,72.65
5.439,24.64,-24.25,-63.90,72.65
5.449,24.70,-24.27,-63.89,72.67
5.459,24.73,-24.30,-63.90,72.70
5.469,24.73,-24.39,-64.00,72.82
5.478,24.70,-24.46,-64.03,72.85
5.489,24.71,-24.47,-64.09,72.92
5.498,24.74,-24.50,-64.14,72.98
5.509,24.74,-24.53,-64.20,73.04
5.519,24.75,-24.60,-64.16,73.03
5.529,24.79,-24.66,-64.12,73.03
5.539,24.86,-24.66,-64.06,73.00
5.549,24.87,-24.66,-64.11,73.05
5.559,24.88,-24.74,-64.20,73.16
5.569,24.83,-24.76,-64.23,73.17
5.578,24.71,-24.74,-64.29,73.18
5.588,24.72,-24.79,-64.29,73.20
5.598,24.68,-24.79,-64.41,73.30
5.609,24.63,-24.85,-64.54,73.42
5.618,24.67,-24.84,-64.52,73.40
5.629,24.57,-24.79,-64.64,73.46
5.638,24.59,-24.88,-64.60,73.46
5.648,24.63,-24.92,-64.65,73.53
5.658,24.69,-25.03,-64.74,73.67
5.669,24.76,-25.14,-64.72,73.71
5.679,24.81,-25.17,-64.76,73.78
5.689,24.81,-25.16,-64.75,73.76
5.698,24.78,-25.14,-64.92,73.89
5.708,24.82,-25.16,-64.86,73.86
5.718,24.85,-25.26,-65.01,74.04
5.728,24.91,-25.32,-65.09,74.15
5.738,24.92,-25.38,-65.13,74.21
5.748,24.89,-25.43,-65.17,74.25
5.758,24.94,-25.41,-65.25,74.33
5.768,24.91,-25.42,-65.26,74.33
5.778,24.93,-25.44,-65.26,74.35
5.788,24.86,-25.41,-65.35,74.39
5.798,24.79,-25.37,-65.44,74.43
5.808,24.75,-25.38,-65.42,74.41
5.818,24.69,-25.43,-65.57,74.53
5.828,24.67,-25.45,-65.61,74.57
5.838,24.69,-25.49,-65.61,74.60
5.848,24.61,-25.48,-65.69,74.64
5.858,24.68,-25.59,-65.68,74.68
5.868,24.73,-25.64,-65.81,74.83
5.878,24.80,-25.76,-65.76,74.85
5.888,24.82,-25.89,-65.71,74.86
5.898,24.84,-25.89,-65.83,74.97
5.908,24.87,-25.95,-65.91,75.07
5.918,24.82,-26.05,-66.00,75.17
5.928,24.88,-26.09,-66.07,75.27
5.938,24.89,-26.15,-66.05,75.27
5.948,24.89,-26.24,-66.09,75.34
5.958,24.88,-26.30,-66.06,75.34
5.968,24.87,-26.27,-66.14,75.39
5.978,24.84,-26.26,-66.23,75.46
5.988,24.79,-26.24,-66.33,75.52
5.998,24.78,-26.27,-66.39,75.57
6.008,24.81,-26.25,-66.33,75.52
6.018,24.87,-26.27,-66.29,75.52
6.028,24.97,-26.37,-66.34,75.63
6.038,24.99,-26.46,-66.40,75.72
6.048,25.02,-26.48,-66.43,75.77
6.058,25.00,-26.47,-66.52,75.83
6.068,25.03,-26.43,-66.57,75.87
6.078,25.00,-26.51,-66.65,75.96
6.088,25.08,-26.62,-66.69,76.06
6.098,25.02,-26.65,-66.75,76.11
6.108,25.08,-26.69,-66.74,76.12
6.118,25.03,-26.71,-66.76,76.14
6.128,24.98,-26.74,-66.85,76.21
6.138,25.01,-26.80,-66.83,76.23
6.148,24.95,-26.86,-66.98,76.36
6.158,25.00,-26.89,-67.03,76.43
6.168,25.02,-26.97,-67.19,76.60
6.178,24.99,-26.99,-67.14,76.55
6.188,24.93,-27.06,-67.15,76.57
6.198,24.96,-27.11,-67.21,76.65
6.208,25.03,-27.20,-67.22,76.71
6.218,25.08,-27.18,-67.31,76.81
6.228,25.06,-27.26,-67.30,76.82
6.238,25.00,-27.33,-67.46,76.96
6.248,25.03,-27.45,-67.48,77.03
6.258,25.02,-27.53,-67.58,77.14
6.268,25.02,-27.60,-67.56,77.15
6.278,25.02,-27.67,-67.55,77.16
6.288,24.95,-27.64,-67.72,77.28
6.298,25.00,-27.67,-67.68,77.27
6.308,24.97,-27.67,-67.86,77.42
6.318,25.04,-27.67,-67.81,77.40
6.328,25.02,-27.73,-67.82,77.43
