time,Bx,By,Bz,Btotal
0.540,22.80,-20.58,-55.15,63.13
0.550,22.77,-20.59,-55.14,63.11
0.560,22.75,-20.55,-55.08,63.04
0.570,22.66,-20.46,-55.10,62.99
0.580,22.65,-20.52,-55.11,63.02
0.590,22.63,-20.54,-55.17,63.07
0.600,22.60,-20.50,-55.14,63.02
0.610,22.59,-20.56,-55.07,62.97
0.620,22.54,-20.55,-55.15,63.02
0.630,22.57,-20.52,-55.13,63.00
0.640,22.59,-20.50,-55.15,63.02
0.650,22.62,-20.57,-55.17,63.08
0.660,22.62,-20.56,-55.18,63.08
0.670,22.69,-20.56,-55.20,63.13
0.680,22.71,-20.58,-55.10,63.05
0.690,22.68,-20.50,-55.13,63.04
0.700,22.67,-20.50,-55.09,63.00
0.710,22.71,-20.52,-55.11,63.04
0.720,22.75,-20.56,-55.15,63.10
0.730,22.80,-20.56,-55.15,63.12
0.740,22.77,-20.60,-55.04,63.03
0.750,22.77,-20.61,-54.95,62.95
0.760,22.80,-20.53,-54.95,62.94
0.770,22.81,-20.44,-55.03,62.98
0.780,22.82,-20.45,-55.06,63.01
0.790,22.74,-20.44,-55.10,63.02
0.800,22.80,-20.50,-55.16,63.10
0.810,22.77,-20.58,-55.15,63.11
0.820,22.75,-20.55,-55.15,63.10
0.830,22.73,-20.59,-55.21,63.16
0.840,22.71,-20.59,-55.22,63.16
0.850,22.74,-20.52,-55.29,63.21
0.860,22.85,-20.51,-55.12,63.10
0.870,22.83,-20.57,-55.15,63.13
0.880,22.74,-20.55,-55.22,63.16
0.890,22.74,-20.58,-55.24,63.19
0.900,22.75,-20.55,-55.28,63.21
0.910,22.71,-20.53,-55.20,63.12
0.920,22.74,-20.50,-55.21,63.13
0.930,22.74,-20.51,-55.25,63.17
0.940,22.80,-20.54,-55.23,63.19
0.950,22.77,-20.57,-55.24,63.19
0.960,22.76,-20.52,-55.26,63.19
0.970,22.75,-20.49,-55.18,63.10
0.980,22.71,-20.51,-55.17,63.09
0.990,22.73,-20.49,-55.16,63.08
1.000,22.73,-20.53,-55.08,63.03
1.010,22.73,-20.50,-55.01,62.95
1.020,22.74,-20.51,-54.99,62.94
1.030,22.72,-20.51,-55.01,62.95
1.040,22.73,-20.55,-55.04,63.00
1.050,22.75,-20.60,-55.09,63.06
1.060,22.78,-20.62,-55.17,63.15
1.070,22.80,-20.63,-55.20,63.18
1.080,22.82,-20.59,-55.15,63.13
1.090,22.91,-20.64,-55.00,63.05
1.100,22.89,-20.67,-54.98,63.04
1.110,22.94,-20.58,-54.99,63.03
1.120,22.92,-20.56,-54.98,63.02
1.130,22.88,-20.57,-55.08,63.08
1.140,22.88,-20.52,-55.04,63.04
1.150,22.87,-20.53,-55.12,63.11
1.160,22.94,-20.52,-55.01,63.03
1.170,22.95,-20.51,-54.98,63.01
1.180,22.98,-20.53,-54.98,63.03
1.190,22.97,-20.50,-55.07,63.09
1.200,22.92,-20.51,-55.11,63.11
1.210,22.91,-20.51,-55.11,63.11
1.220,22.88,-20.46,-55.13,63.10
1.230,22.86,-20.44,-55.16,63.11
1.240,22.82,-20.44,-55.14,63.08
1.250,22.79,-20.45,-55.16,63.08
1.260,22.81,-20.48,-55.16,63.10
1.270,22.87,-20.51,-55.06,63.05
1.280,22.85,-20.52,-55.01,63.00
1.290,22.83,-20.53,-55.00,62.99
1.300,22.83,-20.59,-54.95,62.96
1.310,22.80,-20.59,-54.89,62.90
1.320,22.80,-20.52,-54.88,62.87
1.330,22.79,-20.49,-54.89,62.87
1.340,22.77,-20.59,-54.85,62.86
1.350,22.86,-20.70,-54.90,62.97
1.360,22.92,-20.73,-54.96,63.05
1.370,22.93,-20.70,-54.95,63.04
1.380,22.89,-20.64,-55.05,63.09
1.390,22.84,-20.55,-55.04,63.04
1.400,22.73,-20.51,-55.14,63.07
1.410,22.83,-20.50,-55.04,63.02
1.420,22.85,-20.49,-54.98,62.97
1.430,22.82,-20.50,-55.08,63.04
1.440,22.88,-20.51,-55.09,63.08
1.450,22.89,-20.55,-55.10,63.11
1.460,22.85,-20.61,-55.03,63.05
1.470,22.83,-20.64,-55.07,63.09
1.480,22.72,-20.60,-55.10,63.07
1.490,22.72,-20.60,-55.10,63.06
1.500,22.73,-20.62,-55.06,63.04
1.510,22.70,-20.59,-55.09,63.04
1.520,22.75,-20.61,-54.97,62.96
1.530,22.78,-20.61,-54.96,62.96
1.540,22.80,-20.59,-54.98,62.98
1.550,22.72,-20.61,-55.08,63.04
1.560,22.71,-20.53,-55.15,63.08
1.570,22.72,-20.47,-55.15,63.06
1.580,22.80,-20.44,-55.18,63.10
1.590,22.88,-20.49,-55.17,63.14
1.600,22.80,-20.47,-55.19,63.13
1.610,22.76,-20.42,-55.19,63.10
1.620,22.68,-20.33,-55.20,63.04
1.630,22.66,-20.37,-55.14,62.99
1.640,22.71,-20.37,-55.07,62.95
1.650,22.72,-20.44,-55.04,62.95
1.660,22.74,-20.42,-55.00,62.92
1.670,22.73,-20.43,-55.11,63.02
1.680,22.80,-20.46,-55.00,62.95
1.690,22.76,-20.38,-55.04,62.95
1.700,22.72,-20.40,-55.04,62.94
1.710,22.72,-20.36,-54.97,62.87
1.720,22.72,-20.37,-55.00,62.90
1.730,22.65,-20.36,-55.00,62.87
1.740,22.58,-20.34,-55.07,62.90
1.750,22.63,-20.38,-55.02,62.89
1.760,22.71,-20.45,-54.94,62.86
1.770,22.70,-20.45,-54.96,62.89
1.780,22.72,-20.44,-54.99,62.91
1.790,22.74,-20.42,-54.94,62.87
1.800,22.74,-20.40,-54.89,62.82
1.810,22.69,-20.36,-54.90,62.80
1.820,22.65,-20.35,-55.03,62.90
1.829,22.67,-20.40,-55.09,62.96
1.840,22.67,-20.47,-54.97,62.89
1.849,22.60,-20.43,-55.03,62.90
1.860,22.62,-20.47,-54.95,62.85
1.869,22.69,-20.45,-55.00,62.91
1.880,22.72,-20.39,-55.02,62.92
1.889,22.75,-20.34,-55.08,62.97
1.900,22.75,-20.26,-55.12,62.98
1.909,22.80,-20.29,-55.02,62.92
1.920,22.82,-20.34,-55.13,63.04
1.930,22.87,-20.34,-55.19,63.10
1.940,22.86,-20.36,-55.18,63.11
1.950,22.89,-20.30,-55.16,63.08
1.960,22.92,-20.28,-55.09,63.02
1.970,22.87,-20.29,-55.15,63.06
1.980,22.86,-20.26,-55.28,63.16
1.990,22.83,-20.21,-55.33,63.18
1.999,22.82,-20.25,-55.19,63.06
2.010,22.78,-20.19,-55.17,63.01
2.020,22.79,-20.19,-55.14,62.99
2.030,22.79,-20.25,-55.17,63.03
2.040,22.81,-20.20,-55.20,63.05
2.050,22.83,-20.24,-55.29,63.15
2.060,22.77,-20.29,-55.36,63.21
2.070,22.72,-20.30,-55.30,63.14
2.079,22.78,-20.28,-55.37,63.21
2.090,22.88,-20.27,-55.38,63.26
2.100,22.86,-20.29,-55.50,63.36
2.110,22.87,-20.36,-55.45,63.34
2.120,22.92,-20.34,-55.39,63.31
2.130,22.88,-20.35,-55.48,63.37
2.140,22.86,-20.36,-55.49,63.38
2.150,22.82,-20.27,-55.60,63.43
2.160,22.83,-20.22,-55.57,63.39
2.170,22.81,-20.18,-55.65,63.44
2.180,22.79,-20.15,-55.70,63.46
2.190,22.83,-20.18,-55.69,63.48
2.200,22.80,-20.20,-55.75,63.53
2.210,22.87,-20.20,-55.68,63.49
2.220,22.85,-20.11,-55.66,63.44
2.230,22.83,-20.07,-55.57,63.34
2.239,22.76,-20.03,-55.73,63.44
2.250,22.80,-20.00,-55.74,63.45
2.260,22.79,-19.95,-55.72,63.42
2.269,22.74,-19.96,-55.81,63.49
2.280,22.86,-19.98,-55.81,63.53
2.290,22.96,-20.04,-55.88,63.65
2.299,23.03,-20.14,-55.88,63.71
2.309,23.05,-20.15,-55.94,63.77
2.319,23.03,-20.21,-55.87,63.72
2.329,23.05,-20.23,-55.93,63.79
2.339,23.01,-20.24,-56.01,63.84
2.350,23.05,-20.20,-55.89,63.74
2.359,23.05,-20.17,-55.94,63.78
2.370,23.05,-20.20,-55.87,63.72
2.379,23.05,-20.18,-55.93,63.77
2.389,23.06,-20.16,-55.90,63.74
2.399,22.98,-20.15,-55.99,63.78
2.409,22.91,-20.08,-56.06,63.80
2.419,22.94,-20.13,-56.01,63.79
2.430,22.94,-20.15,-56.16,63.92
2.440,22.97,-20.20,-56.15,63.94
2.450,22.87,-20.19,-56.10,63.86
2.459,22.90,-20.22,-56.03,63.82
2.469,22.88,-20.24,-55.95,63.75
2.479,22.87,-20.16,-55.96,63.73
2.489,22.94,-20.14,-56.00,63.78
2.499,23.00,-20.12,-55.99,63.79
2.509,23.01,-20.13,-56.00,63.81
2.519,22.99,-20.15,-56.04,63.84
2.529,22.97,-20.23,-56.13,63.93
2.539,22.99,-20.26,-56.07,63.90
2.549,23.01,-20.35,-56.13,63.98
2.559,23.01,-20.39,-56.23,64.08
2.569,23.03,-20.39,-56.32,64.17
2.579,23.12,-20.40,-56.34,64.23
2.589,23.07,-20.37,-56.28,64.14
2.599,22.96,-20.31,-56.37,64.17
2.610,22.93,-20.30,-56.24,64.03
2.619,22.89,-20.34,-56.18,63.99
2.629,22.86,-20.39,-56.22,64.02
2.639,22.84,-20.36,-56.23,64.01
2.649,22.77,-20.34,-56.29,64.04
2.659,22.67,-20.27,-56.25,63.95
2.669,22.62,-20.17,-56.38,64.01
2.679,22.68,-20.16,-56.28,63.94
2.689,22.70,-20.18,-56.35,64.01
2.699,22.76,-20.27,-56.41,64.12
2.709,22.84,-20.32,-56.50,64.25
2.719,22.90,-20.37,-56.56,64.33
2.729,22.86,-20.39,-56.54,64.30
2.739,22.86,-20.39,-56.62,64.37
2.749,22.91,-20.30,-56.69,64.42
2.759,22.86,-20.31,-56.81,64.52
2.770,22.85,-20.23,-56.90,64.57
2.779,22.89,-20.21,-56.99,64.66
2.790,22.96,-20.20,-56.97,64.66
2.799,22.96,-20.21,-56.96,64.65
2.810,22.98,-20.19,-57.03,64.71
2.819,22.92,-20.15,-57.06,64.71
2.829,22.93,-20.13,-57.07,64.71
2.839,22.93,-20.11,-56.99,64.63
2.849,22.93,-20.10,-57.01,64.66
2.859,22.92,-20.16,-57.00,64.66
2.869,22.94,-20.16,-57.06,64.72
2.879,23.04,-20.17,-57.17,64.85
2.889,23.12,-20.18,-57.08,64.81
2.899,23.03,-20.13,-57.18,64.85
2.909,22.94,-20.16,-57.17,64.81
2.919,22.92,-20.16,-57.23,64.86
2.929,22.96,-20.18,-57.37,65.01
2.939,23.04,-20.20,-57.38,65.05
2.949,23.05,-20.22,-57.46,65.12
2.959,23.08,-20.24,-57.47,65.15
2.969,23.10,-20.25,-57.42,65.12
2.979,23.18,-20.20,-57.39,65.11
2.989,23.22,-20.12,-57.47,65.17
2.999,23.23,-20.13,-57.49,65.19
3.009,23.16,-20.18,-57.48,65.18
3.019,23.22,-20.15,-57.44,65.15
3.029,23.21,-20.17,-57.45,65.17
3.039,23.20,-20.14,-57.60,65.28
3.049,23.23,-20.16,-57.73,65.41
3.059,23.23,-20.15,-57.80,65.47
3.069,23.24,-20.17,-57.92,65.58
3.079,23.16,-20.18,-57.99,65.62
3.089,23.22,-20.19,-57.96,65.62
3.099,23.15,-20.20,-58.02,65.66
3.109,23.13,-20.15,-58.11,65.71
3.119,23.19,-20.14,-57.97,65.60
3.129,23.17,-20.13,-58.04,65.66
3.139,23.20,-20.20,-58.01,65.66
3.149,23.28,-20.20,-58.05,65.73
3.159,23.35,-20.20,-58.10,65.80
3.169,23.32,-20.23,-58.22,65.90
3.179,23.37,-20.29,-58.32,66.02
3.189,23.41,-20.27,-58.35,66.05
3.199,23.34,-20.21,-58.49,66.14
3.209,23.35,-20.20,-58.51,66.16
3.219,23.33,-20.19,-58.53,66.16
3.229,23.28,-20.20,-58.69,66.29
3.239,23.32,-20.24,-58.67,66.30
3.249,23.46,-20.39,-58.67,66.39
3.259,23.50,-20.46,-58.68,66.44
3.269,23.50,-20.46,-58.78,66.53
3.279,23.49,-20.50,-58.78,66.54
3.289,23.50,-20.46,-58.76,66.51
3.299,23.58,-20.41,-58.77,66.53
3.309,23.55,-20.45,-58.86,66.61
3.319,23.54,-20.47,-58.91,66.66
3.329,23.48,-20.46,-58.96,66.68
3.339,23.43,-20.48,-58.95,66.66
3.349,23.48,-20.47,-58.91,66.64
3.359,23.50,-20.49,-59.03,66.76
3.369,23.59,-20.53,-59.07,66.83
3.379,23.53,-20.55,-59.24,66.98
3.389,23.58,-20.54,-59.31,67.05
3.399,23.66,-20.59,-59.39,67.16
3.409,23.82,-20.81,-59.35,67.25
3.419,23.84,-20.89,-59.41,67.33
3.429,23.89,-20.98,-59.48,67.45
3.439,23.89,-20.94,-59.50,67.45
3.449,23.80,-20.97,-59.54,67.46
3.459,23.76,-20.93,-59.64,67.52
3.469,23.80,-20.89,-59.62,67.51
3.479,23.82,-20.94,-59.70,67.61
3.489,23.79,-20.97,-59.75,67.64
3.499,23.75,-21.00,-59.83,67.71
3.509,23.72,-21.02,-59.85,67.73
3.519,23.70,-21.09,-59.88,67.76
3.529,23.73,-21.10,-59.89,67.79
3.539,23.85,-21.15,-59.94,67.89
3.549,23.92,-21.18,-59.93,67.91
3.559,23.94,-21.17,-60.01,67.99
3.569,23.93,-21.18,-60.10,68.07
3.579,23.95,-21.20,-60.08,68.07
3.589,23.98,-21.20,-60.08,68.07
3.599,23.99,-21.21,-60.15,68.14
3.609,24.05,-21.30,-60.16,68.20
3.619,24.01,-21.32,-60.22,68.24
3.629,23.95,-21.30,-60.23,68.23
3.639,24.01,-21.32,-60.15,68.19
3.649,23.99,-21.23,-60.17,68.17
3.659,24.07,-21.23,-60.12,68.15
3.669,23.96,-21.24,-60.16,68.15
3.679,24.03,-21.20,-60.13,68.14
3.689,23.98,-21.23,-60.16,68.15
3.699,23.95,-21.25,-60.19,68.17
3.709,24.04,-21.36,-60.12,68.18
3.719,24.12,-21.40,-60.24,68.32
3.729,24.17,-21.38,-60.19,68.30
3.739,24.10,-21.34,-60.30,68.35
3.749,24.12,-21.34,-60.44,68.48
3.759,24.11,-21.39,-60.47,68.52
3.769,24.10,-21.39,-60.57,68.61
3.779,24.11,-21.39,-60.59,68.63
3.789,24.06,-21.39,-60.62,68.64
3.799,24.05,-21.35,-60.64,68.64
3.809,24.11,-21.36,-60.64,68.66
3.819,24.10,-21.42,-60.62,68.66
3.829,24.16,-21.43,-60.68,68.74
3.839,24.24,-21.50,-60.67,68.78
3.849,24.26,-21.53,-60.77,68.88
3.859,24.22,-21.59,-60.87,68.97
3.869,24.18,-21.58,-60.88,68.97
3.879,24.17,-21.64,-60.98,69.07
3.889,24.20,-21.77,-60.97,69.11
3.899,24.19,-21.75,-61.03,69.15
3.909,24.16,-21.65,-61.06,69.14
3.919,24.15,-21.68,-61.12,69.20
3.929,24.16,-21.68,-61.17,69.25
3.939,24.13,-21.77,-61.20,69.29
3.949,24.18,-21.75,-61.24,69.34
3.959,24.17,-21.76,-61.37,69.46
3.969,24.15,-21.79,-61.42,69.50
3.979,24.19,-21.77,-61.41,69.50
3.989,24.22,-21.75,-61.49,69.58
3.999,24.30,-21.83,-61.43,69.58
4.009,24.29,-21.89,-61.46,69.62
4.019,24.27,-21.98,-61.54,69.71
4.029,24.31,-21.98,-61.60,69.78
4.039,24.28,-21.93,-61.64,69.79
4.049,24.32,-21.92,-61.65,69.81
4.059,24.29,-21.94,-61.58,69.74
4.069,24.31,-21.95,-61.57,69.74
4.079,24.28,-22.02,-61.66,69.83
4.089,24.30,-22.08,-61.78,69.96
4.099,24.27,-22.10,-61.75,69.93
4.109,24.26,-22.06,-61.83,69.98
4.119,24.26,-22.08,-61.79,69.96
4.129,24.35,-22.21,-61.90,70.13
4.139,24.45,-22.34,-61.95,70.25
4.149,24.44,-22.39,-62.03,70.33
4.159,24.47,-22.36,-62.05,70.35
4.169,24.45,-22.34,-62.01,70.30
4.179,24.45,-22.30,-62.10,70.37
4.189,24.50,-22.38,-62.07,70.39
4.199,24.47,-22.31,-62.15,70.42
4.209,24.47,-22.33,-62.03,70.32
4.219,24.47,-22.37,-62.09,70.38
4.229,24.48,-22.39,-62.13,70.44
4.239,24.52,-22.39,-62.15,70.46
4.249,24.39,-22.41,-62.22,70.49
4.259,24.42,-22.38,-62.18,70.45
4.269,24.44,-22.34,-62.26,70.52
4.279,24.54,-22.35,-62.22,70.52
4.289,24.48,-22.36,-62.30,70.57
4.299,24.44,-22.45,-62.35,70.63
4.309,24.42,-22.52,-62.36,70.66
4.319,24.38,-22.47,-62.42,70.68
4.329,24.44,-22.45,-62.41,70.68
4.339,24.44,-22.50,-62.52,70.80
4.349,24.50,-22.51,-62.45,70.76
4.359,24.46,-22.45,-62.49,70.76
4.369,24.32,-22.45,-62.62,70.83
4.379,24.29,-22.45,-62.63,70.83
4.389,24.33,-22.50,-62.60,70.83
4.399,24.38,-22.49,-62.69,70.93
4.409,24.41,-22.57,-62.61,70.89
4.419,24.43,-22.64,-62.68,70.98
4.429,24.47,-22.65,-62.84,71.14
4.439,24.48,-22.69,-62.86,71.17
4.449,24.52,-22.69,-62.88,71.20
4.459,24.50,-22.69,-62.95,71.26
4.469,24.46,-22.65,-62.98,71.26
4.479,24.48,-22.68,-62.96,71.26
4.489,24.51,-22.70,-62.91,71.23
4.499,24.48,-22.69,-62.88,71.19
4.509,24.53,-22.69,-62.93,71.25
4.519,24.57,-22.76,-62.95,71.30
4.529,24.56,-22.75,-63.02,71.36
4.539,24.56,-22.70,-63.04,71.36
4.549,24.60,-22.78,-63.10,71.45
4.559,24.59,-22.80,-63.18,71.53
4.569,24.56,-22.76,-63.27,71.59
4.579,24.56,-22.77,-63.31,71.62
4.589,24.63,-22.84,-63.22,71.58
4.599,24.66,-22.83,-63.29,71.66
4.609,24.69,-22.93,-63.27,71.68
4.619,24.74,-22.98,-63.26,71.71
4.629,24.65,-22.96,-63.44,71.83
4.639,24.71,-23.03,-63.36,71.80
4.649,24.64,-23.07,-63.40,71.82
4.659,24.69,-23.11,-63.35,71.81
4.669,24.66,-23.09,-63.52,71.95
4.679,24.60,-23.02,-63.59,71.96
4.689,24.56,-22.99,-63.56,71.91
4.699,24.58,-23.00,-63.63,71.99
4.709,24.61,-23.05,-63.58,71.97
4.719,24.59,-23.04,-63.59,71.97
4.729,24.64,-23.09,-63.62,72.02
4.739,24.66,-23.14,-63.68,72.10
4.749,24.59,-23.10,-63.74,72.12
4.759,24.63,-23.18,-63.75,72.17
4.769,24.62,-23.22,-63.86,72.27
4.779,24.65,-23.24,-63.89,72.32
4.789,24.67,-23.25,-63.94,72.37
4.799,24.68,-23.23,-63.97,72.40
4.809,24.72,-23.32,-64.05,72.51
4.819,24.74,-23.39,-64.11,72.59
4.829,24.71,-23.50,-64.23,72.72
4.839,24.75,-23.53,-64.24,72.76
4.849,24.82,-23.53,-64.23,72.77
4.859,24.73,-23.45,-64.27,72.75
4.869,24.75,-23.48,-64.16,72.67
4.879,24.79,-23.48,-64.23,72.74
4.889,24.81,-23.48,-64.11,72.64
4.899,24.75,-23.43,-64.12,72.62
4.909,24.78,-23.41,-64.13,72.62
4.919,24.83,-23.46,-64.16,72.69
4.929,24.85,-23.52,-64.18,72.73
4.939,24.84,-23.52,-64.14,72.70
4.949,24.84,-23.54,-64.16,72.72
4.959,24.86,-23.57,-64.13,72.71
4.969,24.93,-23.56,-64.18,72.78
4.979,24.95,-23.63,-64.26,72.87
4.989,24.88,-23.63,-64.28,72.86
4.999,24.87,-23.65,-64.34,72.92
5.009,24.93,-23.70,-64.35,72.97
5.019,24.89,-23.66,-64.37,72.95
5.029,24.89,-23.66,-64.42,73.01
5.039,24.85,-23.65,-64.51,73.07
5.049,24.84,-23.64,-64.53,73.07
5.059,24.85,-23.72,-64.45,73.04
5.069,24.88,-23.76,-64.48,73.08
5.079,24.87,-23.81,-64.53,73.14
5.089,24.88,-23.82,-64.57,73.18
5.099,24.87,-23.79,-64.62,73.21
5.109,24.82,-23.79,-64.72,73.28
5.119,24.82,-23.84,-64.73,73.31
5.129,24.79,-23.84,-64.86,73.42
5.139,24.79,-23.84,-64.90,73.45
5.149,24.77,-23.91,-64.92,73.48
5.159,24.80,-23.93,-64.90,73.48
5.169,24.81,-23.97,-64.88,73.48
5.179,24.84,-23.91,-64.97,73.55
5.189,24.82,-23.92,-64.87,73.46
5.199,24.80,-23.88,-64.95,73.51
5.209,24.76,-23.88,-64.92,73.47
5.219,24.77,-23.88,-64.89,73.44
5.229,24.79,-23.84,-64.92,73.47
5.239,24.78,-23.80,-64.94,73.47
5.249,24.84,-23.81,-64.96,73.51
5.259,24.89,-23.93,-64.99,73.59
5.269,24.91,-23.97,-65.02,73.64
5.279,24.86,-23.99,-65.10,73.70
5.289,24.88,-23.98,-65.13,73.73
5.299,24.89,-23.98,-65.17,73.77
5.309,24.91,-24.00,-65.20,73.81
5.319,24.90,-23.98,-65.24,73.83
5.329,24.89,-24.04,-65.24,73.85
5.339,24.92,-24.10,-65.20,73.85
5.349,24.92,-24.10,-65.20,73.85
5.359,24.84,-24.03,-65.14,73.74
5.369,24.87,-24.07,-65.19,73.81
5.379,24.90,-24.06,-65.29,73.91
5.389,24.98,-24.09,-65.21,73.87
5.399,24.96,-24.16,-65.29,73.96
5.409,25.04,-24.19,-65.20,73.91
5.419,24.98,-24.19,-65.21,73.90
5.429,25.01,-24.17,-65.27,73.96
5.439,25.02,-24.20,-65.31,74.00
5.449,25.01,-24.23,-65.34,74.04
5.459,24.98,-24.24,-65.36,74.06
5.469,24.96,-24.24,-65.45,74.13
5.479,24.96,-24.27,-65.53,74.20
5.489,25.00,-24.28,-65.58,74.26
5.499,24.98,-24.29,-65.58,74.26
5.509,25.04,-24.32,-65.67,74.37
5.519,24.99,-24.34,-65.67,74.36
5.529,25.00,-24.30,-65.74,74.42
5.539,24.92,-24.26,-65.77,74.41
5.549,24.85,-24.26,-65.84,74.44
5.559,24.84,-24.28,-65.78,74.39
5.569,24.84,-24.25,-65.75,74.35
5.579,24.85,-24.23,-65.82,74.41
5.589,24.85,-24.31,-65.84,74.45
5.599,24.78,-24.32,-65.95,74.53
5.609,24.81,-24.39,-66.11,74.71
5.619,24.91,-24.44,-66.09,74.73
5.629,24.97,-24.43,-66.21,74.86
5.639,24.96,-24.49,-66.19,74.85
5.649,24.93,-24.50,-66.30,74.95
5.659,24.99,-24.49,-66.29,74.96
5.669,24.94,-24.54,-66.39,75.04
5.679,24.97,-24.57,-66.33,75.01
5.689,25.01,-24.59,-66.22,74.93
5.699,25.05,-24.65,-66.32,75.05
5.709,25.05,-24.72,-66.31,75.08
5.719,24.99,-24.73,-66.40,75.13
5.729,24.96,-24.76,-66.52,75.23
5.739,24.98,-24.85,-66.47,75.23
5.749,25.01,-24.90,-66.47,75.26
5.759,24.99,-24.95,-66.56,75.35
5.769,24.98,-24.96,-66.64,75.42
5.779,25.03,-25.05,-66.71,75.52
5.789,25.08,-25.14,-66.79,75.64
5.799,25.16,-25.14,-66.89,75.76
5.809,25.16,-25.13,-66.96,75.82
5.819,25.16,-25.17,-66.98,75.85
5.829,25.15,-25.20,-67.04,75.91
5.839,25.15,-25.22,-67.09,75.96
5.849,25.21,-25.25,-67.03,75.94
5.859,25.21,-25.27,-67.14,76.04
5.869,25.26,-25.32,-67.13,76.06
5.879,25.23,-25.36,-67.27,76.19
5.889,25.27,-25.47,-67.29,76.25
5.899,25.30,-25.47,-67.34,76.31
5.909,25.28,-25.47,-67.46,76.41
5.919,25.33,-25.51,-67.45,76.43
5.929,25.30,-25.58,-67.55,76.54
5.939,25.32,-25.67,-67.59,76.61
5.949,25.27,-25.67,-67.60,76.60
5.959,25.31,-25.66,-67.70,76.70
5.969,25.31,-25.78,-67.74,76.77
5.979,25.29,-25.81,-67.78,76.82
5.989,25.30,-25.81,-67.77,76.81
5.999,25.27,-25.83,-67.91,76.92
6.009,25.28,-25.90,-68.05,77.08
6.019,25.36,-25.99,-68.07,77.15
6.029,25.42,-26.04,-68.11,77.22
6.039,25.43,-26.06,-68.17,77.29
6.049,25.47,-26.16,-68.15,77.32
6.059,25.43,-26.24,-68.17,77.35
6.069,25.52,-26.24,-68.22,77.42
6.079,25.53,-26.18,-68.28,77.45
6.089,25.47,-26.16,-68.38,77.52
6.099,25.51,-26.19,-68.45,77.60
6.109,25.47,-26.24,-68.62,77.75
6.119,25.44,-26.32,-68.68,77.83
6.129,25.43,-26.34,-68.83,77.96
6.139,25.43,-26.38,-68.96,78.09
6.149,25.46,-26.47,-68.93,78.10
6.159,25.44,-26.56,-68.94,78.14
6.169,25.53,-26.66,-68.82,78.10
6.179,25.49,-26.75,-68.93,78.21
6.189,25.48,-26.79,-68.99,78.27
6.199,25.55,-26.82,-69.11,78.41
6.209,25.55,-26.90,-69.20,78.52
6.219,25.59,-26.97,-69.24,78.59
6.229,25.55,-27.00,-69.36,78.69
6.239,25.58,-27.05,-69.41,78.76
6.249,25.58,-27.08,-69.54,78.89
6.259,25.64,-27.22,-69.44,78.87
6.269,25.64,-27.31,-69.40,78.86
6.279,25.69,-27.32,-69.39,78.88
6.289,25.73,-27.43,-69.52,79.04
6.299,25.78,-27.55,-69.63,79.20
6.309,25.71,-27.55,-69.78,79.30
6.319,25.79,-27.61,-69.67,79.25
6.329,25.79,-27.61,-69.76,79.33
