time,Bx,By,Bz,Btotal
6.339,16.25,-32.02,-73.91,82.18
6.348,16.15,-32.13,-73.98,82.26
6.358,16.13,-32.26,-74.06,82.37
6.368,16.14,-32.44,-74.13,82.51
6.378,16.10,-32.63,-74.38,82.81
6.388,16.13,-32.77,-74.42,82.90
6.398,16.10,-32.92,-74.60,83.12
6.408,16.12,-33.11,-74.62,83.21
6.418,16.20,-33.28,-74.80,83.46
6.428,16.18,-33.41,-74.97,83.66
6.438,16.17,-33.47,-75.02,83.72
6.448,16.17,-33.56,-75.05,83.79
6.459,16.09,-33.62,-75.09,83.83
6.468,16.08,-33.78,-75.16,83.96
6.478,16.08,-33.96,-75.21,84.07
6.488,16.05,-34.03,-75.29,84.17
6.498,16.04,-34.15,-75.36,84.28
6.508,15.91,-34.28,-75.47,84.40
6.518,15.88,-34.42,-75.50,84.48
6.528,15.88,-34.56,-75.50,84.54
6.539,15.88,-34.65,-75.62,84.68
6.548,15.86,-34.81,-75.78,84.89
6.558,15.92,-35.02,-75.93,85.12
6.568,15.90,-35.20,-76.07,85.31
6.578,15.93,-35.30,-76.18,85.46
6.588,15.87,-35.40,-76.17,85.48
6.598,15.83,-35.55,-76.22,85.58
6.608,15.82,-35.77,-76.43,85.86
6.619,15.84,-35.97,-76.49,86.00
6.628,15.78,-36.11,-76.63,86.17
6.638,15.81,-36.26,-76.58,86.20
6.648,15.80,-36.36,-76.76,86.39
6.658,15.82,-36.46,-76.83,86.50
6.668,15.74,-36.51,-76.94,86.61
6.678,15.65,-36.60,-77.00,86.68
6.689,15.63,-36.68,-77.04,86.75
6.698,15.53,-36.79,-77.22,86.94
6.708,15.52,-36.91,-77.20,86.96
6.718,15.52,-36.95,-77.25,87.02
6.728,15.52,-37.04,-77.26,87.07
6.738,15.51,-37.21,-77.25,87.14
6.748,15.45,-37.27,-77.38,87.27
6.758,15.44,-37.41,-77.54,87.46
6.768,15.42,-37.54,-77.68,87.64
6.778,15.47,-37.70,-77.81,87.84
6.788,15.47,-37.82,-77.85,87.93
6.798,15.42,-37.91,-77.91,88.00
6.808,15.41,-37.98,-77.88,88.00
6.818,15.34,-38.03,-77.97,88.10
6.828,15.28,-38.13,-78.16,88.30
6.838,15.21,-38.25,-78.25,88.42
6.848,15.15,-38.41,-78.24,88.47
6.858,15.09,-38.55,-78.34,88.60
6.868,15.11,-38.68,-78.30,88.63
6.878,15.16,-38.83,-78.34,88.74
6.888,15.16,-38.96,-78.37,88.82
6.898,15.11,-39.02,-78.35,88.82
6.908,15.08,-39.17,-78.48,89.00
6.918,15.13,-39.31,-78.53,89.11
6.928,15.08,-39.39,-78.57,89.18
6.938,15.01,-39.46,-78.58,89.20
6.948,14.99,-39.58,-78.66,89.32
6.958,14.96,-39.70,-78.73,89.43
6.968,15.01,-39.87,-78.88,89.65
6.978,14.99,-40.10,-79.03,89.88
6.988,15.06,-40.28,-79.07,90.01
6.998,14.94,-40.42,-78.99,89.98
7.008,14.86,-40.57,-79.06,90.10
7.018,14.77,-40.63,-79.15,90.19
7.028,14.74,-40.74,-79.28,90.35
7.038,14.69,-40.82,-79.39,90.47
7.048,14.63,-40.96,-79.54,90.65
7.058,14.55,-41.12,-79.60,90.77
7.068,14.59,-41.26,-79.62,90.86
7.078,14.64,-41.43,-79.62,90.94
7.088,14.59,-41.55,-79.73,91.09
7.098,14.58,-41.71,-79.69,91.12
7.108,14.45,-41.81,-79.73,91.18
7.118,14.41,-41.90,-79.80,91.27
7.128,14.31,-42.05,-79.88,91.40
7.138,14.23,-42.21,-79.94,91.51
7.148,14.24,-42.31,-79.86,91.49
7.158,14.13,-42.37,-80.02,91.64
7.168,14.13,-42.51,-80.03,91.72
7.178,14.09,-42.62,-80.23,91.94
7.188,14.14,-42.78,-80.26,92.04
7.198,14.14,-42.85,-80.30,92.11
7.208,14.09,-42.87,-80.47,92.26
7.218,14.11,-42.95,-80.46,92.29
7.228,14.10,-43.10,-80.52,92.41
7.238,14.02,-43.20,-80.55,92.48
7.248,14.03,-43.33,-80.52,92.51
7.258,14.02,-43.39,-80.52,92.53
7.268,13.97,-43.52,-80.61,92.67
7.278,13.93,-43.56,-80.59,92.66
7.288,14.00,-43.58,-80.67,92.75
7.298,14.02,-43.63,-80.73,92.83
7.308,14.02,-43.71,-80.76,92.89
7.318,13.99,-43.71,-80.74,92.87
7.328,14.01,-43.80,-80.79,92.96
7.338,14.03,-43.88,-80.72,92.94
7.348,14.07,-43.88,-80.63,92.87
7.358,14.00,-43.88,-80.65,92.88
7.368,13.93,-43.92,-80.61,92.85
7.378,13.85,-43.97,-80.76,92.99
7.389,13.88,-44.08,-80.73,93.02
7.398,13.88,-44.14,-80.72,93.04
7.408,13.87,-44.16,-80.62,92.96
7.418,13.77,-44.15,-80.53,92.87
7.428,13.73,-44.24,-80.55,92.93
7.438,13.77,-44.30,-80.58,92.98
7.448,13.80,-44.41,-80.64,93.09
7.458,13.87,-44.52,-80.69,93.20
7.468,13.96,-44.72,-80.73,93.34
7.478,13.94,-44.86,-80.82,93.48
7.488,13.94,-45.01,-80.94,93.66
7.498,13.87,-45.12,-81.03,93.77
7.508,13.84,-45.26,-81.08,93.88
7.518,13.73,-45.41,-81.16,94.01
7.528,13.66,-45.50,-81.22,94.09
7.538,13.67,-45.54,-81.21,94.11
7.548,13.58,-45.60,-81.34,94.23
7.558,13.49,-45.78,-81.45,94.41
7.568,13.46,-45.94,-81.54,94.55
7.578,13.49,-46.03,-81.61,94.66
7.588,13.47,-46.24,-81.67,94.81
7.598,13.45,-46.38,-81.68,94.89
7.608,13.38,-46.48,-81.71,94.95
7.618,13.35,-46.61,-81.68,94.99
7.628,13.29,-46.74,-81.78,95.13
7.638,13.17,-46.86,-81.86,95.24
7.648,13.15,-47.02,-81.95,95.39
7.658,13.01,-47.16,-82.06,95.54
7.668,12.97,-47.35,-82.09,95.65
7.678,12.91,-47.56,-82.24,95.88
7.688,12.99,-47.81,-82.20,95.97
7.698,12.89,-48.00,-82.28,96.13
7.708,12.87,-48.16,-82.29,96.21
7.718,12.85,-48.32,-82.25,96.26
7.728,12.81,-48.43,-82.29,96.34
7.738,12.68,-48.50,-82.31,96.37
7.748,12.64,-48.67,-82.36,96.49
7.758,12.65,-48.83,-82.43,96.64
7.768,12.61,-49.01,-82.46,96.76
7.778,12.56,-49.13,-82.47,96.81
7.788,12.50,-49.30,-82.51,96.93
7.798,12.48,-49.46,-82.53,97.03
7.808,12.43,-49.56,-82.55,97.08
7.818,12.26,-49.65,-82.57,97.12
7.828,12.11,-49.73,-82.70,97.26
7.838,12.08,-49.84,-82.82,97.41
7.848,12.01,-50.08,-82.83,97.53
7.858,11.97,-50.27,-82.97,97.74
7.868,11.94,-50.45,-83.03,97.89
7.878,11.89,-50.75,-83.09,98.08
7.888,11.77,-50.95,-83.24,98.30
7.898,11.72,-51.21,-83.20,98.40
7.908,11.62,-51.45,-83.28,98.58
7.918,11.61,-51.67,-83.31,98.71
7.928,11.59,-51.88,-83.41,98.92
7.938,11.50,-52.17,-83.44,99.07
7.948,11.48,-52.50,-83.43,99.24
7.958,11.42,-52.86,-83.40,99.40
7.968,11.35,-53.11,-83.46,99.58
7.978,11.20,-53.30,-83.54,99.73
7.988,11.06,-53.58,-83.66,99.96
7.998,10.94,-53.80,-83.83,100.20
8.008,10.81,-54.01,-83.92,100.38
8.018,10.71,-54.24,-83.99,100.55
8.028,10.64,-54.44,-84.04,100.70
8.038,10.57,-54.77,-84.08,100.90
8.048,10.58,-54.99,-84.16,101.09
8.058,10.52,-55.28,-84.17,101.25
8.068,10.34,-55.61,-84.12,101.37
8.078,10.23,-55.86,-84.19,101.55
8.088,10.09,-56.03,-84.30,101.73
8.098,10.07,-56.31,-84.31,101.88
8.108,10.05,-56.60,-84.51,102.21
8.118,9.95,-56.90,-84.62,102.46
8.128,9.91,-57.11,-84.51,102.48
8.138,9.81,-57.25,-84.60,102.62
8.148,9.77,-57.55,-84.56,102.75
8.158,9.74,-57.73,-84.67,102.93
8.168,9.68,-57.93,-84.59,102.98
8.178,9.63,-58.15,-84.59,103.10
8.188,9.61,-58.35,-84.61,103.22
8.198,9.39,-58.78,-84.73,103.55
8.208,9.36,-59.03,-84.69,103.66
8.218,9.32,-59.24,-84.82,103.88
8.228,9.29,-59.50,-84.87,104.07
8.238,9.20,-59.78,-84.96,104.29
8.248,9.13,-60.05,-85.07,104.53
8.258,9.02,-60.39,-84.99,104.65
8.268,8.81,-60.69,-85.01,104.82
8.278,8.78,-61.07,-84.98,105.02
8.288,8.70,-61.36,-85.04,105.22
8.298,8.69,-61.68,-85.00,105.38
8.308,8.60,-62.03,-85.16,105.70
8.318,8.54,-62.42,-85.23,105.99
8.328,8.44,-62.74,-85.35,106.27
8.338,8.39,-63.12,-85.50,106.60
8.348,8.30,-63.46,-85.50,106.80
8.358,8.19,-63.87,-85.58,107.10
8.368,8.15,-64.28,-85.51,107.29
8.378,7.98,-64.61,-85.58,107.52
8.388,7.90,-65.03,-85.66,107.84
8.398,7.88,-65.46,-85.76,108.17
8.408,7.81,-65.80,-85.74,108.36
8.418,7.77,-66.15,-85.68,108.52
8.428,7.68,-66.57,-85.76,108.83
8.438,7.58,-67.03,-85.73,109.09
8.448,7.45,-67.46,-85.69,109.32
8.458,7.36,-67.77,-85.77,109.56
8.468,7.22,-68.21,-85.62,109.70
8.478,7.16,-68.53,-85.63,109.91
8.488,7.01,-68.94,-85.61,110.14
8.498,6.94,-69.39,-85.50,110.33
8.508,6.84,-69.77,-85.50,110.57
8.518,6.78,-70.18,-85.49,110.81
8.528,6.70,-70.51,-85.49,111.02
8.538,6.62,-70.81,-85.48,111.20
8.548,6.56,-71.11,-85.40,111.32
8.558,6.47,-71.41,-85.38,111.50
8.568,6.39,-71.79,-85.39,111.74
8.578,6.38,-72.05,-85.32,111.85
8.588,6.36,-72.29,-85.29,111.98
8.598,6.34,-72.63,-85.18,112.12
8.608,6.27,-72.90,-85.24,112.34
8.618,6.18,-73.15,-85.16,112.43
8.628,6.08,-73.32,-85.17,112.54
8.638,5.97,-73.48,-85.22,112.68
8.648,5.95,-73.66,-85.10,112.71
8.658,5.95,-73.81,-85.12,112.82
8.668,5.98,-74.05,-85.01,112.89
8.678,5.96,-74.25,-85.04,113.05
8.688,5.99,-74.47,-85.02,113.18
8.698,5.94,-74.64,-85.07,113.33
8.708,5.86,-74.79,-85.09,113.44
8.718,5.83,-74.98,-84.98,113.48
8.728,5.83,-75.16,-85.00,113.61
8.738,5.78,-75.27,-84.99,113.68
8.748,5.80,-75.44,-84.92,113.73
8.758,5.74,-75.58,-84.88,113.80
8.768,5.70,-75.79,-84.81,113.89
8.778,5.72,-75.99,-84.72,113.95
8.788,5.68,-76.22,-84.62,114.03
8.798,5.61,-76.43,-84.68,114.21
8.808,5.56,-76.59,-84.67,114.31
8.818,5.52,-76.76,-84.63,114.39
8.828,5.51,-76.97,-84.56,114.48
8.838,5.45,-77.18,-84.57,114.62
8.848,5.45,-77.41,-84.45,114.69
8.858,5.39,-77.63,-84.38,114.78
8.868,5.19,-77.79,-84.33,114.85
8.878,5.23,-78.01,-84.23,114.93
8.888,5.17,-78.18,-84.24,115.05
8.898,5.14,-78.37,-84.09,115.06
8.908,5.11,-78.51,-84.05,115.12
8.918,5.01,-78.69,-83.95,115.17
8.928,4.91,-78.85,-83.93,115.26
8.938,4.82,-78.94,-84.01,115.38
8.948,4.77,-79.09,-83.93,115.42
8.958,4.73,-79.29,-83.89,115.53
8.968,4.80,-79.47,-83.85,115.63
8.978,4.80,-79.61,-83.86,115.72
8.988,4.82,-79.84,-83.86,115.89
8.998,4.82,-79.97,-83.72,115.88
9.008,4.81,-80.17,-83.71,116.01
9.018,4.77,-80.38,-83.66,116.11
9.028,4.75,-80.60,-83.58,116.21
9.038,4.76,-80.82,-83.48,116.29
9.048,4.70,-80.99,-83.40,116.35
9.058,4.67,-81.20,-83.34,116.45
9.068,4.60,-81.41,-83.25,116.53
9.078,4.57,-81.61,-83.18,116.62
9.088,4.53,-81.82,-83.08,116.69
9.098,4.50,-82.09,-82.95,116.79
9.108,4.55,-82.45,-82.80,116.93
9.118,4.49,-82.98,-82.60,117.17
9.128,4.34,-83.23,-82.60,117.35
9.138,4.24,-83.59,-82.46,117.49
9.148,4.10,-83.89,-82.31,117.60
9.158,3.97,-84.20,-82.12,117.68
9.168,3.90,-84.54,-81.83,117.72
9.178,3.86,-84.95,-81.58,117.84
9.188,3.90,-85.34,-81.29,117.92
9.198,3.87,-85.73,-81.21,118.15
9.208,3.77,-86.10,-81.03,118.29
9.218,3.78,-86.43,-80.78,118.36
9.228,3.66,-86.78,-80.56,118.47
9.238,3.57,-87.06,-80.38,118.55
9.248,3.41,-87.40,-80.30,118.74
9.258,3.32,-87.69,-79.99,118.74
9.268,3.20,-88.02,-79.67,118.76
9.278,3.22,-88.37,-79.36,118.82
9.288,3.15,-88.75,-79.09,118.92
9.298,3.05,-89.06,-78.84,118.99
9.308,2.95,-89.31,-78.59,119.01
9.318,2.94,-89.56,-78.22,118.95
9.328,2.97,-89.79,-77.88,118.89
9.338,2.97,-90.08,-77.63,118.95
9.348,2.95,-90.37,-77.30,118.95
9.358,2.81,-90.60,-77.06,118.97
9.368,2.80,-90.87,-76.78,119.00
9.378,2.78,-91.19,-76.52,119.07
9.388,2.80,-91.56,-76.20,119.15
9.398,2.80,-91.90,-75.80,119.16
9.408,2.74,-92.25,-75.56,119.27
9.418,2.78,-92.58,-75.10,119.25
9.428,2.75,-92.91,-74.73,119.26
9.438,2.71,-93.17,-74.37,119.25
9.448,2.64,-93.38,-74.09,119.24
9.458,2.63,-93.72,-73.79,119.31
9.468,2.64,-94.07,-73.43,119.36
9.478,2.65,-94.40,-73.10,119.42
9.488,2.50,-94.65,-72.73,119.39
9.498,2.44,-94.96,-72.22,119.32
9.508,2.34,-95.24,-71.73,119.25
9.518,2.31,-95.54,-71.18,119.16
9.528,2.27,-95.83,-70.69,119.10
9.538,2.29,-96.16,-70.25,119.11
9.548,2.28,-96.41,-69.70,118.99
9.558,2.31,-96.61,-69.22,118.87
9.568,2.33,-96.89,-68.71,118.80
9.578,2.32,-97.10,-68.21,118.69
9.588,2.23,-97.35,-67.74,118.62
9.598,2.25,-97.59,-67.14,118.48
9.608,2.26,-97.77,-66.68,118.36
9.618,2.25,-97.94,-66.21,118.24
9.627,2.28,-98.07,-65.74,118.09
9.638,2.19,-98.17,-65.32,117.94
9.648,2.17,-98.29,-64.70,117.69
9.658,2.17,-98.41,-63.86,117.33
9.668,2.30,-98.62,-63.27,117.19
9.678,2.36,-98.78,-62.87,117.12
9.688,2.39,-98.96,-62.38,117.01
9.698,2.41,-99.02,-61.87,116.78
9.708,2.45,-99.06,-61.41,116.57
9.718,2.52,-99.21,-60.87,116.42
9.728,2.54,-99.30,-60.46,116.28
9.738,2.56,-99.34,-59.98,116.07
9.748,2.57,-99.26,-59.54,115.78
9.758,2.59,-99.30,-59.12,115.59
9.768,2.63,-99.31,-58.62,115.35
9.778,2.69,-99.31,-58.06,115.06
9.788,2.73,-99.35,-57.65,114.89
9.798,2.83,-99.36,-57.32,114.75
9.807,2.90,-99.36,-56.94,114.56
9.818,3.00,-99.44,-56.51,114.42
9.827,3.07,-99.44,-56.09,114.20
9.838,3.05,-99.40,-55.82,114.04
9.847,3.06,-99.34,-55.41,113.79
9.857,3.20,-99.37,-54.99,113.61
9.867,3.26,-99.33,-54.74,113.46
9.877,3.32,-99.37,-54.34,113.31
9.888,3.45,-99.32,-54.21,113.21
9.898,3.58,-99.30,-53.89,113.04
9.908,3.60,-99.28,-53.64,112.90
9.918,3.65,-99.26,-53.36,112.75
9.928,3.80,-99.22,-53.01,112.55
9.937,3.86,-99.18,-52.73,112.40
9.947,3.87,-99.16,-52.50,112.27
9.958,3.96,-99.13,-52.24,112.12
9.968,4.01,-99.19,-51.96,112.05
9.978,4.12,-99.19,-51.84,111.99
9.987,4.22,-99.17,-51.68,111.91
9.998,4.31,-99.17,-51.40,111.79
10.007,4.40,-99.18,-51.19,111.70
10.018,4.50,-99.13,-50.93,111.54
10.028,4.68,-99.12,-50.74,111.45
10.038,4.74,-99.05,-50.61,111.33
10.047,4.81,-99.10,-49.87,111.05
10.058,4.89,-99.04,-49.60,110.87
10.067,4.95,-98.99,-49.39,110.74
10.078,4.99,-98.98,-49.24,110.66
10.087,5.01,-98.96,-49.15,110.61
10.097,5.16,-98.94,-48.97,110.52
10.107,5.14,-98.87,-48.88,110.41
10.118,5.13,-98.89,-48.64,110.32
10.127,5.15,-98.84,-48.53,110.23
10.137,5.19,-98.86,-48.34,110.17
10.147,5.18,-98.81,-48.20,110.06
10.157,5.16,-98.76,-48.19,110.01
10.167,5.21,-98.73,-48.00,109.90
10.178,5.14,-98.68,-47.97,109.85
10.187,5.14,-98.66,-47.76,109.73
10.198,5.16,-98.68,-47.69,109.72
10.207,5.30,-98.70,-47.48,109.65
10.218,5.41,-98.67,-47.37,109.59
10.227,5.45,-98.68,-47.19,109.52
10.238,5.54,-98.66,-47.00,109.43
10.247,5.59,-98.58,-46.91,109.31
10.257,5.66,-98.54,-46.62,109.16
10.267,5.66,-98.49,-46.57,109.09
10.278,5.68,-98.52,-46.41,109.06
10.287,5.69,-98.48,-46.35,109.00
10.297,5.71,-98.41,-46.19,108.86
10.307,5.78,-98.42,-45.99,108.79
10.317,5.72,-98.40,-45.88,108.72
10.327,5.86,-98.40,-45.69,108.65
10.337,5.86,-98.42,-45.75,108.69
10.347,5.94,-98.34,-45.59,108.56
10.357,5.89,-98.30,-45.49,108.48
10.367,5.96,-98.32,-45.36,108.44
10.377,5.96,-98.25,-45.20,108.31
10.387,5.95,-98.16,-45.16,108.22
10.397,6.04,-98.20,-45.05,108.21
10.407,6.07,-98.15,-44.98,108.14
10.418,6.15,-98.13,-44.80,108.04
10.427,6.24,-98.09,-44.67,107.97
10.437,6.31,-98.06,-44.57,107.90
10.447,6.29,-98.12,-43.35,107.45
10.457,6.33,-98.13,-43.32,107.45
10.467,6.35,-98.05,-43.20,107.33
10.477,6.43,-98.03,-43.13,107.29
10.487,6.45,-97.94,-43.01,107.16
10.497,6.46,-97.89,-42.85,107.05
10.507,6.49,-97.88,-42.71,106.99
10.518,6.48,-97.78,-42.56,106.84
10.527,6.58,-97.67,-42.40,106.69
10.537,6.63,-97.53,-42.25,106.49
10.547,6.70,-97.45,-42.09,106.36
10.557,6.76,-97.39,-41.90,106.24
10.567,6.88,-97.30,-41.74,106.10
10.577,6.90,-97.19,-41.71,105.98
10.587,6.89,-97.09,-41.77,105.92
10.597,6.94,-97.10,-41.65,105.89
10.607,7.01,-97.04,-41.55,105.79
10.617,7.12,-96.96,-41.56,105.73
10.627,7.25,-96.88,-41.30,105.57
10.637,7.15,-96.75,-41.29,105.44
10.647,7.22,-96.61,-41.17,105.27
10.657,7.27,-96.61,-41.18,105.27
10.667,7.39,-96.60,-41.10,105.24
10.677,7.51,-96.58,-41.05,105.21
10.687,7.58,-96.51,-40.94,105.11
10.697,7.67,-96.53,-40.83,105.08
10.707,7.67,-96.46,-40.85,105.04
10.717,7.73,-96.45,-40.81,105.02
10.727,7.73,-96.38,-40.72,104.92
10.737,7.79,-96.35,-40.75,104.90
10.747,7.87,-96.34,-40.77,104.91
10.757,7.87,-96.32,-40.76,104.88
10.767,7.89,-96.26,-40.74,104.82
10.777,7.89,-96.21,-40.78,104.79
10.787,7.97,-96.24,-40.82,104.84
10.797,8.03,-96.20,-40.83,104.82
10.807,8.12,-96.23,-40.81,104.84
10.817,8.16,-96.24,-40.79,104.85
10.827,8.16,-96.25,-40.73,104.84
10.837,8.06,-96.27,-38.89,104.14
10.847,8.05,-96.20,-38.92,104.09
10.857,8.11,-96.17,-38.88,104.05
10.867,8.09,-96.17,-38.93,104.07
10.877,8.12,-96.16,-38.83,104.02
10.887,8.03,-96.12,-38.78,103.96
10.897,8.07,-96.16,-38.72,103.98
10.907,8.09,-96.15,-38.75,103.98
10.917,8.12,-96.17,-38.87,104.05
10.927,8.26,-96.20,-38.81,104.06
10.937,8.43,-96.22,-38.77,104.08
10.947,8.54,-96.22,-38.76,104.08
10.957,8.51,-96.17,-38.77,104.04
10.967,8.49,-96.18,-38.92,104.11
10.977,8.51,-96.15,-38.92,104.07
10.987,8.55,-96.23,-38.91,104.15
10.997,8.50,-96.25,-38.93,104.18
11.007,8.47,-96.17,-38.91,104.09
11.017,8.47,-96.18,-38.86,104.08
11.027,8.46,-96.17,-38.82,104.06
11.037,8.47,-96.16,-38.86,104.06
11.047,8.60,-96.22,-38.87,104.13
11.057,8.61,-96.23,-38.79,104.11
11.067,8.60,-96.21,-38.64,104.04
11.077,8.60,-96.21,-38.56,104.00
11.087,8.63,-96.16,-38.61,103.98
11.097,8.63,-96.19,-38.44,103.94
11.107,8.70,-96.22,-38.40,103.97
11.117,8.73,-96.32,-38.34,104.03
11.127,8.83,-96.32,-38.27,104.02
11.137,8.86,-96.27,-38.29,103.98
11.147,8.91,-96.32,-38.21,104.01
11.157,8.86,-96.34,-38.27,104.04
11.167,8.97,-96.38,-38.16,104.05
11.177,8.99,-96.37,-38.23,104.07
11.187,8.98,-96.37,-38.25,104.07
11.197,8.99,-96.35,-38.23,104.05
11.207,8.96,-96.34,-38.15,104.01
11.217,8.98,-96.32,-38.04,103.95
11.227,8.92,-96.33,-37.97,103.92
11.237,8.89,-96.32,-36.71,103.46
11.247,8.90,-96.32,-36.66,103.44
11.257,8.94,-96.39,-36.61,103.49
11.267,8.95,-96.39,-36.62,103.50
11.277,8.95,-96.36,-36.63,103.48
11.287,9.02,-96.43,-36.60,103.53
11.297,9.08,-96.43,-36.63,103.55
11.307,9.08,-96.46,-36.55,103.55
11.317,9.08,-96.51,-36.62,103.63
11.327,9.08,-96.45,-36.55,103.54
11.337,9.05,-96.39,-36.51,103.47
11.347,9.10,-96.45,-36.44,103.50
11.357,9.09,-96.46,-36.42,103.51
11.367,9.07,-96.41,-36.34,103.43
11.377,9.12,-96.47,-36.22,103.45
11.387,9.14,-96.45,-36.19,103.42
11.397,9.17,-96.54,-36.06,103.46
11.407,9.17,-96.51,-36.01,103.42
11.417,9.24,-96.59,-35.91,103.46
11.427,9.31,-96.67,-35.74,103.48
11.437,9.31,-96.69,-35.71,103.49
11.447,9.39,-96.72,-35.64,103.50
11.457,9.33,-96.75,-35.54,103.50
11.467,9.31,-96.72,-35.41,103.42
11.477,9.35,-96.67,-35.26,103.32
11.487,9.37,-96.63,-35.24,103.29
11.497,9.36,-96.59,-35.17,103.22
11.507,9.34,-96.62,-35.01,103.19
11.517,9.33,-96.63,-34.94,103.18
11.527,9.42,-96.61,-34.85,103.14
11.537,9.51,-96.62,-34.84,103.15
11.547,9.55,-96.58,-34.77,103.09
11.557,9.50,-96.59,-34.70,103.07
11.567,9.52,-96.63,-34.57,103.06
11.577,9.50,-96.62,-34.47,103.03
11.587,9.47,-96.61,-34.51,103.03
11.597,9.51,-96.65,-34.44,103.04
11.607,9.54,-96.62,-34.35,102.99
11.617,9.53,-96.63,-34.34,102.99
11.627,9.60,-96.66,-34.23,102.99
11.637,9.55,-96.65,-33.22,102.65
11.647,9.69,-96.72,-33.08,102.68
11.657,9.75,-96.72,-33.02,102.67
11.667,9.79,-96.66,-32.88,102.57
11.677,9.79,-96.69,-32.71,102.55
11.687,9.78,-96.72,-32.72,102.57
11.697,9.87,-96.75,-32.57,102.56
11.707,9.83,-96.72,-32.57,102.53
11.717,9.77,-96.76,-32.37,102.50
11.727,9.79,-96.72,-32.23,102.42
11.737,9.72,-96.73,-32.11,102.38
11.747,9.66,-96.68,-31.91,102.27
11.757,9.62,-96.66,-31.75,102.19
11.767,9.64,-96.67,-31.64,102.17
11.777,9.64,-96.70,-31.45,102.14
11.787,9.69,-96.68,-31.27,102.07
11.797,9.73,-96.65,-31.05,101.98
11.807,9.74,-96.56,-30.91,101.86
11.817,9.73,-96.53,-30.77,101.78
11.827,9.74,-96.43,-30.52,101.61
11.837,9.70,-96.42,-30.35,101.55
11.847,9.70,-96.41,-30.22,101.49
11.857,9.76,-96.33,-29.86,101.32
11.867,9.70,-96.24,-29.78,101.21
11.877,9.79,-96.30,-29.67,101.24
11.887,9.70,-96.13,-29.43,101.00
11.897,9.76,-96.11,-29.15,100.91
11.907,9.75,-96.06,-29.06,100.83
11.917,9.78,-96.00,-28.91,100.74
11.927,9.72,-95.92,-28.74,100.60
11.937,9.70,-95.79,-28.58,100.43
11.947,9.71,-95.76,-28.31,100.33
11.957,9.65,-95.72,-28.11,100.23
11.967,9.66,-95.66,-27.90,100.11
11.977,9.61,-95.54,-27.78,99.96
11.987,9.60,-95.53,-27.69,99.92
11.997,9.58,-95.45,-27.58,99.82
12.007,9.58,-95.34,-27.38,99.66
12.017,9.61,-95.22,-27.21,99.50
12.027,9.54,-95.13,-26.58,99.23
12.037,9.58,-95.09,-26.45,99.16
12.047,9.62,-94.99,-26.29,99.02
12.057,9.53,-94.84,-26.18,98.85
12.067,9.47,-94.68,-26.02,98.65
12.077,9.51,-94.60,-25.85,98.53
12.087,9.47,-94.46,-25.77,98.37
12.097,9.53,-94.40,-25.53,98.26
12.107,9.56,-94.24,-25.35,98.05
12.117,9.62,-94.17,-25.22,97.96
12.127,9.64,-94.12,-25.04,97.87
12.137,9.61,-94.01,-25.02,97.76
12.147,9.58,-93.96,-24.83,97.65
12.157,9.58,-93.82,-24.87,97.53
12.167,9.64,-93.78,-24.78,97.47
12.177,9.60,-93.79,-24.74,97.47
12.187,9.52,-93.69,-24.66,97.35
12.197,9.50,-93.68,-24.52,97.30
12.207,9.52,-93.63,-24.49,97.25
12.217,9.58,-93.60,-24.39,97.20
12.227,9.60,-93.57,-24.39,97.18
12.237,9.70,-93.59,-24.19,97.16
12.247,9.66,-93.55,-24.12,97.09
12.257,9.58,-93.46,-24.12,97.00
12.267,9.53,-93.41,-24.09,96.94
12.277,9.47,-93.40,-24.23,96.96
12.287,9.50,-93.37,-24.13,96.91
12.297,9.45,-93.33,-24.23,96.89
12.307,9.45,-93.28,-24.08,96.80
12.317,9.43,-93.24,-24.10,96.76
12.327,9.41,-93.28,-24.05,96.79
12.337,9.38,-93.24,-24.08,96.76
12.347,9.35,-93.26,-24.08,96.78
12.357,9.41,-93.30,-24.01,96.80
12.367,9.37,-93.31,-24.04,96.81
12.377,9.40,-93.34,-23.93,96.81
12.387,9.35,-93.24,-23.98,96.73
12.397,9.31,-93.18,-23.95,96.66
12.407,9.31,-93.19,-24.06,96.69
12.417,9.32,-93.12,-24.13,96.64
12.427,9.41,-93.17,-23.76,96.61
12.437,9.41,-93.18,-23.78,96.62
12.447,9.46,-93.23,-23.77,96.68
12.457,9.44,-93.12,-23.67,96.55
12.467,9.50,-93.12,-23.63,96.54
12.477,9.52,-93.18,-23.47,96.56
12.487,9.59,-93.14,-23.36,96.50
12.497,9.62,-93.06,-23.36,96.43
12.507,9.52,-92.90,-23.37,96.26
12.517,9.37,-92.73,-23.35,96.09
12.527,9.31,-92.59,-23.27,95.92
12.537,9.30,-92.47,-23.22,95.79
12.547,9.28,-92.36,-23.14,95.67
12.557,9.27,-92.29,-23.00,95.56
12.567,9.15,-92.16,-22.85,95.39
12.577,9.05,-92.03,-22.73,95.23
12.587,8.99,-91.92,-22.59,95.08
12.597,8.90,-91.72,-22.49,94.85
12.607,8.92,-91.56,-22.26,94.65
12.617,8.83,-91.30,-22.27,94.39
12.627,8.79,-91.16,-22.17,94.23
12.637,8.65,-90.93,-22.10,93.98
12.647,8.50,-90.70,-21.98,93.71
12.657,8.36,-90.43,-21.79,93.39
12.667,8.19,-90.18,-21.77,93.13
12.677,8.16,-89.97,-21.57,92.88
